Item-id,Item Type ,Store_1,Store_2,Store_3,Store_4,Sales,Currency
37-398-6353,F,0,1,1,1,342.27,Euro
78-563-7460,Drink,0,1,0,0,417.12,Dollar
05-701-9790,f,1,1,1,0,296.38,Euro
84-962-6686,,0,0,0,1,293.91,Dollar
99-572-2492,DR,1,1,0,0,320.45,Dollar
96-786-8399,f,1,0,1,1,411.07,Dollar
86-994-2989,Food,1,1,1,1,439.83,Dollar
17-603-6626,Drink,1,0,1,1,323.57,Dollar
05-156-6474,DR,1,1,0,1,302.49,Dollar
71-862-5224,F,1,0,1,1,439.95,Dollar
23-811-5649,DR,1,0,0,1,384.31,Euro
18-330-4158,Food,1,0,0,1,364.49,Euro
48-743-7009,f,1,0,1,1,302.68,Euro
62-963-7126,Drink,0,1,0,0,319.46,Euro
61-526-8882,F,0,0,0,1,455.14,Dollar
50-629-7013,DR,1,0,0,1,366.89,Dollar
25-663-5920,F,1,0,0,0,335.50,Dollar
63-308-6175,Drink,1,1,0,0,432.64,Euro
63-831-6615,F,1,1,1,0,363.88,Dollar
32-296-0448,F,0,0,1,0,370.44,Euro
21-359-1221,DR,0,0,1,0,255.61,Euro
95-605-2068,Drink,0,0,0,0,458.80,Euro
73-005-0770,f,1,0,0,1,403.82,Dollar
45-583-7799,Food,1,0,0,1,298.70,Euro
05-893-1400,,1,1,1,1,334.01,Euro
87-448-8874,Food,1,0,0,1,422.62,Dollar
56-542-7276,DR,1,0,1,1,498.16,Dollar
12-406-9167,Food,0,1,1,1,446.88,Euro
04-747-0898,Food,0,0,0,0,330.35,Dollar
75-938-1431,Drink,1,0,0,0,271.34,Dollar
78-845-8910,f,1,1,0,0,346.59,Dollar
61-086-9375,F,1,0,0,0,267.88,Euro
21-464-8595,Food,1,1,1,1,265.95,Euro
99-455-4854,Food,0,0,0,1,291.22,Dollar
08-786-5386,f,0,1,0,1,275.56,Dollar
82-108-4628,F,0,1,1,1,403.10,Euro
37-305-4857,DR,1,1,1,1,492.70,Dollar
32-633-6019,Food,1,1,0,0,312.23,Euro
12-366-2661,Drink,0,1,1,0,347.14,Dollar
94-396-3179,Drink,1,0,0,1,414.24,Euro
46-055-9050,Food,0,1,1,0,397.80,Dollar
00-562-0074,f,1,1,1,1,357.84,Dollar
18-727-5357,DR,1,0,1,1,448.38,Dollar
20-485-2066,F,0,0,1,0,295.81,Euro
77-629-6744,Food,0,0,0,1,475.13,Euro
29-763-4545,DR,1,0,0,0,458.76,Dollar
77-990-7445,Drink,1,1,0,1,399.67,Dollar
99-230-3381,Drink,1,1,1,1,399.29,Euro
92-997-7300,f,1,1,0,0,267.02,Euro
00-198-1050,DR,1,0,0,0,270.45,Dollar
31-843-8639,Drink,1,0,1,1,411.53,Euro
43-639-9621,Drink,0,0,0,1,363.99,Euro
33-319-2521,f,1,1,1,0,285.21,Dollar
00-565-3231,Food,0,0,0,1,452.90,Euro
58-527-1783,Drink,1,0,1,1,359.36,Euro
27-502-4099,,0,0,1,1,426.47,Dollar
57-345-1918,Food,0,0,1,1,427.03,Euro
45-241-1020,Food,1,1,1,1,479.95,Dollar
64-336-0079,Food,0,1,0,0,461.47,Dollar
85-988-3922,F,1,0,0,0,370.95,Euro
36-959-7199,Drink,1,1,1,1,382.82,Euro
66-499-0675,DR,0,0,0,0,329.67,Euro
54-716-8265,Food,1,1,0,0,478.43,Dollar
19-816-9881,DR,0,0,0,0,454.82,Dollar
65-132-1611,f,1,1,0,0,377.88,Euro
85-148-3099,,0,1,1,0,321.46,Dollar
78-574-5983,F,1,0,1,0,498.51,Euro
17-222-0969,F,0,1,1,0,328.23,Euro
26-744-2046,Drink,1,1,1,1,328.80,Euro
67-168-3614,f,0,1,1,1,355.74,Dollar
33-450-2759,f,0,1,0,1,291.70,Euro
70-071-0542,Food,0,0,0,0,490.68,Dollar
23-139-3136,,0,0,1,0,360.12,Euro
75-617-7163,Food,0,0,0,0,315.80,Euro
05-167-9662,Drink,1,1,0,0,482.98,Euro
54-837-7751,F,0,1,1,1,282.45,Dollar
42-294-0572,Food,0,1,0,1,302.59,Dollar
92-272-5512,Drink,0,1,0,0,326.03,Dollar
72-769-8253,f,1,1,1,1,336.63,Dollar
63-163-1286,Food,0,1,0,0,403.16,Euro
01-924-7782,F,0,0,0,0,497.39,Dollar
23-725-2831,Food,0,1,1,1,299.49,Dollar
77-642-1375,Drink,0,0,0,1,312.41,Dollar
65-683-5730,Drink,1,1,0,0,376.71,Euro
44-671-3419,Drink,1,0,0,0,445.59,Euro
43-123-8703,F,1,1,1,1,403.41,Euro
45-607-0475,Food,0,0,1,0,328.94,Euro
35-841-8508,F,1,0,1,0,468.96,Dollar
80-950-6737,f,0,1,0,1,385.53,Euro
15-189-6342,f,1,0,0,1,274.95,Euro
04-115-9113,Drink,1,1,1,0,412.77,Euro
79-515-3530,Drink,1,1,0,1,437.46,Dollar
22-931-7046,Food,1,1,1,1,278.61,Dollar
36-011-3528,Food,1,0,1,0,487.54,Dollar
76-261-3059,DR,0,1,1,1,477.23,Dollar
46-998-4952,DR,0,1,0,1,452.91,Dollar
97-275-2989,,0,0,1,0,402.35,Dollar
46-301-2043,DR,1,0,1,0,423.92,Dollar
29-283-9717,DR,1,1,0,0,479.30,Dollar
03-746-8976,Food,1,1,1,0,473.45,Dollar
26-485-3848,f,0,1,1,0,259.90,Dollar
13-663-8579,Food,1,0,1,0,487.97,Dollar
77-141-3512,Food,1,1,1,1,480.07,Dollar
99-735-5177,Food,0,1,1,1,256.15,Euro
45-056-9340,F,0,1,1,1,426.76,Dollar
47-808-1622,DR,0,0,0,1,448.60,Euro
83-016-6500,DR,0,0,1,1,434.37,Dollar
12-501-0446,Food,0,1,0,0,,Euro
24-426-4447,Drink,0,1,1,0,403.23,Euro
22-023-7556,DR,0,0,0,0,445.68,Euro
68-517-2867,F,1,0,0,1,345.71,Dollar
23-544-8346,F,0,1,1,1,420.18,Dollar
70-555-5983,Drink,0,0,0,0,270.45,Dollar
30-484-0345,Drink,1,0,0,1,335.35,Euro
81-588-9165,Drink,0,0,0,1,427.03,Euro
01-302-1575,DR,0,0,1,1,,Euro
28-415-1457,F,0,1,0,1,482.35,Euro
59-807-4392,Food,0,0,1,0,314.38,Euro
63-311-0560,f,0,0,1,0,405.30,Dollar
54-894-1995,,1,1,1,1,273.36,Dollar
62-006-9420,,0,0,1,0,449.44,Dollar
54-337-9025,DR,1,1,0,0,299.68,Euro
13-235-8323,F,1,0,1,1,417.11,Euro
61-303-6246,DR,1,1,1,1,358.45,Dollar
45-213-8960,DR,1,0,1,0,456.68,Dollar
54-635-4077,Food,0,1,0,1,275.43,Dollar
86-087-3743,DR,0,0,1,0,478.09,Euro
06-364-5193,f,1,0,1,1,316.20,Euro
35-801-7593,F,0,0,1,1,427.62,Dollar
60-917-4813,Drink,1,1,1,0,261.26,Euro
39-934-1120,Drink,1,0,1,1,382.11,Dollar
45-397-5872,Drink,0,0,0,0,382.10,Dollar
11-847-1106,F,1,0,0,1,255.32,Euro
02-835-0974,f,0,0,1,1,255.37,Dollar
29-478-3925,Food,0,0,0,1,309.39,Euro
88-127-6407,Drink,0,1,0,0,420.21,Dollar
55-468-3885,Drink,0,1,1,0,278.71,Euro
69-840-2070,Drink,0,0,1,0,353.24,Euro
05-585-9588,F,1,0,0,0,457.55,Euro
77-085-9496,Food,1,0,1,0,365.31,Euro
46-299-4840,Drink,0,0,1,0,442.17,Euro
58-609-9949,F,0,0,0,1,459.14,Euro
14-885-6043,F,1,0,0,0,373.08,Dollar
87-872-8211,F,0,0,1,1,302.65,Dollar
87-209-7547,Drink,1,0,1,1,268.03,Euro
02-193-0143,DR,1,1,1,1,340.30,Euro
32-159-5155,f,0,1,1,1,454.80,Dollar
19-138-6778,Drink,1,1,0,1,436.78,Dollar
80-450-7537,F,0,1,0,0,454.53,Dollar
03-878-1398,Drink,1,1,0,0,498.24,Dollar
01-330-8332,Food,1,1,0,1,468.88,Dollar
52-529-7738,F,1,0,0,1,254.87,Dollar
60-900-8267,DR,0,0,0,0,389.90,Euro
53-266-1783,Food,1,1,0,1,254.88,Euro
86-094-8346,F,1,0,1,0,369.85,Dollar
24-951-4008,Drink,0,1,1,1,310.48,Euro
13-154-9489,Drink,1,1,0,0,313.54,Dollar
24-362-1121,f,1,1,1,0,323.37,Euro
19-164-9749,F,0,1,1,1,,Euro
27-467-5141,Food,0,1,0,0,349.72,Euro
07-422-4082,f,1,1,0,0,476.47,Euro
68-929-6286,,1,0,0,0,279.90,Euro
23-064-4358,Drink,0,0,1,1,295.97,Dollar
25-288-0761,Drink,0,1,1,1,339.40,Dollar
82-126-1040,,1,0,0,0,437.45,Euro
53-079-9393,f,1,1,1,0,350.02,Dollar
83-930-0947,Drink,1,0,1,0,414.38,Euro
55-678-8170,f,0,0,0,1,329.59,Dollar
20-390-8551,F,1,1,1,0,303.28,Dollar
27-018-2129,Food,0,0,0,0,,Dollar
95-315-6577,Drink,0,1,1,1,250.74,Euro
60-927-6143,DR,1,0,1,1,326.82,Dollar
07-150-0764,DR,0,0,1,1,419.29,Euro
29-916-1708,,1,1,0,1,445.05,Dollar
88-940-5187,f,0,0,0,0,362.66,Euro
97-797-1016,Food,1,1,0,0,377.44,Euro
49-453-4538,f,0,0,0,1,256.10,Dollar
03-147-0618,F,0,0,1,1,498.06,Dollar
76-901-0930,Drink,1,0,0,1,458.69,Euro
45-264-7863,f,0,0,0,1,251.88,Dollar
08-840-6006,F,1,1,1,1,412.49,Dollar
70-202-2009,f,0,0,0,0,282.94,Euro
54-565-8058,F,1,0,1,1,324.14,Euro
67-305-9024,DR,1,0,1,1,355.31,Euro
77-562-6405,Food,1,1,1,1,492.79,Dollar
71-798-4399,DR,1,0,1,0,438.46,Dollar
44-470-7969,DR,0,1,0,1,329.87,Euro
24-820-4179,DR,1,1,0,1,447.74,Dollar
72-481-8566,F,1,1,0,0,373.73,Dollar
17-779-0079,F,0,0,1,1,304.33,Dollar
81-107-7200,Food,0,1,1,1,336.78,Dollar
85-619-4711,Food,1,0,1,1,364.14,Euro
82-170-4391,Food,1,1,0,1,254.78,Dollar
70-176-6261,Drink,1,1,0,0,395.62,Dollar
11-649-7995,f,1,0,1,1,469.36,Dollar
67-350-2345,f,0,0,0,0,349.38,Dollar
30-694-4640,,1,1,0,1,443.35,Euro
44-301-1137,Drink,0,1,0,1,386.75,Euro
51-545-6631,Drink,0,0,1,0,399.41,Dollar
26-795-2804,DR,1,0,1,0,477.56,Dollar
74-795-9234,DR,0,1,0,1,442.01,Dollar
06-651-7094,Food,1,1,1,1,424.33,Dollar
13-662-3895,Food,1,0,0,0,373.70,Euro
32-177-1335,f,0,0,0,0,278.60,Euro
50-967-8008,Drink,1,1,0,1,408.03,Euro
62-678-3432,f,0,1,1,0,369.63,Dollar
42-652-6892,Food,1,0,0,0,300.21,Dollar
67-788-2480,Food,0,0,1,0,293.36,Dollar
13-762-1288,DR,0,1,0,0,261.23,Dollar
80-295-3529,F,0,1,1,0,485.54,Dollar
60-724-7611,f,0,0,0,0,378.18,Dollar
12-953-3591,DR,1,0,1,1,334.03,Euro
11-610-7792,f,0,1,0,0,344.81,Dollar
56-151-0296,Food,1,1,0,0,425.78,Dollar
98-408-3684,f,0,1,0,1,332.44,Euro
20-278-4487,DR,1,1,1,0,259.17,Dollar
57-158-6704,Food,1,1,1,1,355.49,Dollar
31-965-0025,F,1,0,1,1,305.21,Euro
91-663-9192,Drink,1,1,0,1,257.22,Euro
75-288-2246,Drink,0,1,1,1,334.48,Dollar
10-441-0942,Food,1,0,0,1,323.62,Dollar
16-387-9272,DR,0,0,0,0,320.28,Dollar
14-708-9245,Food,0,0,0,1,442.74,Dollar
80-400-6978,F,0,0,0,1,,Dollar
32-956-1405,DR,0,0,0,1,481.78,Euro
91-727-9943,Food,0,1,1,0,495.73,Euro
87-285-7746,Drink,1,1,1,1,351.62,Euro
28-282-0777,Drink,0,1,0,1,415.39,Dollar
14-593-1207,Drink,0,0,0,1,412.70,Dollar
26-092-3474,DR,0,0,1,1,271.81,Dollar
04-314-9139,Drink,1,1,0,1,279.02,Dollar
27-273-6612,Drink,1,1,1,0,372.78,Dollar
32-897-2101,f,1,0,1,1,471.22,Dollar
86-627-0543,Food,1,1,1,0,298.77,Euro
19-656-2444,f,1,1,0,0,481.64,Dollar
84-213-8133,F,0,0,1,0,454.64,Dollar
44-880-4413,Food,1,0,1,0,393.56,Dollar
37-220-2058,f,0,1,0,1,414.79,Dollar
11-350-1813,DR,0,1,1,0,455.40,Euro
34-911-5317,DR,1,1,0,1,390.37,Dollar
81-963-7083,Drink,1,1,0,0,305.42,Euro
45-337-0919,Drink,1,1,0,1,425.26,Dollar
91-527-0811,DR,0,0,0,0,364.15,Euro
66-445-2356,Drink,0,0,1,1,396.34,Dollar
32-050-0662,F,0,0,1,0,456.67,Euro
86-951-2404,f,1,1,0,0,477.57,Dollar
64-824-2527,,0,0,0,1,332.11,Dollar
13-707-1133,DR,1,0,1,0,287.78,Dollar
32-450-5958,Drink,0,1,0,0,316.36,Euro
14-552-6910,F,1,0,0,0,476.51,Euro
67-620-0213,Food,1,1,1,1,422.34,Euro
73-557-3973,DR,1,0,0,1,259.26,Euro
13-531-0004,DR,0,0,1,1,259.20,Euro
38-892-2997,Drink,0,1,1,1,481.82,Euro
69-298-9385,Food,1,1,1,1,442.42,Dollar
74-112-8922,DR,1,0,1,1,459.29,Euro
23-024-3551,Drink,0,1,0,0,381.76,Dollar
90-730-0286,F,0,1,1,1,469.90,Dollar
90-400-6420,DR,1,0,0,0,440.29,Dollar
21-102-1978,F,1,0,0,0,341.86,Dollar
23-255-8478,DR,0,0,0,0,273.29,Dollar
14-260-4219,Food,0,0,1,0,285.68,Dollar
90-024-9027,f,1,1,1,0,313.80,Euro
39-201-9414,,1,1,1,1,358.47,Dollar
03-472-7106,Food,1,0,1,1,492.44,Dollar
05-486-1704,Drink,0,1,1,0,289.38,Euro
74-828-0103,Drink,1,1,0,1,359.99,Euro
91-135-3372,,0,1,1,0,408.70,Dollar
45-040-5584,F,1,0,0,0,266.89,Euro
17-140-6953,f,1,1,0,1,446.34,Dollar
50-033-6691,Drink,0,1,0,1,431.82,Dollar
93-911-0813,Drink,1,0,0,1,340.78,Euro
40-779-7534,DR,0,1,0,0,456.55,Euro
35-742-1767,F,1,1,0,0,374.85,Dollar
19-222-8028,Drink,0,1,0,1,438.42,Dollar
61-333-3420,DR,1,0,1,0,445.39,Euro
28-933-2454,Drink,0,0,0,1,396.27,Dollar
31-193-8801,Drink,0,1,1,1,388.73,Euro
62-222-1044,F,1,0,1,1,495.20,Euro
73-277-9988,F,1,1,0,0,398.39,Dollar
25-394-4915,DR,0,1,1,0,263.14,Dollar
01-766-1674,Food,0,0,1,0,315.24,Dollar
84-044-5416,F,0,1,0,1,494.77,Euro
80-676-5141,F,1,1,1,1,269.77,Dollar
08-700-6029,Food,1,0,1,1,397.41,Euro
34-172-0536,DR,1,0,1,1,327.89,Euro
49-215-8630,Drink,1,1,0,1,285.66,Dollar
14-395-7907,Drink,0,0,1,0,464.50,Dollar
22-028-2521,F,0,0,0,0,266.79,Euro
32-394-8445,DR,1,1,1,1,330.08,Euro
52-770-6297,Food,0,1,1,1,263.11,Dollar
96-075-4027,DR,0,0,0,1,436.29,Dollar
57-205-9601,F,1,1,1,1,361.06,Euro
92-016-9860,F,0,1,1,0,372.74,Dollar
36-241-5487,,0,0,0,1,421.40,Dollar
16-392-6646,Food,1,1,0,0,462.28,Euro
89-383-0847,Food,0,1,0,0,282.43,Dollar
99-501-6878,Drink,1,0,0,0,406.61,Dollar
21-730-0447,F,1,0,0,0,313.90,Euro
71-870-5296,f,0,1,0,1,425.59,Dollar
52-836-5669,DR,1,0,1,0,392.18,Euro
66-360-5937,DR,1,1,1,0,250.19,Dollar
88-662-1725,DR,1,0,1,0,381.27,Euro
28-959-4621,DR,0,1,1,0,456.93,Dollar
99-183-3014,DR,1,1,0,0,294.07,Dollar
51-124-5998,F,1,1,1,0,393.04,Dollar
26-800-1091,f,1,0,1,0,326.85,Euro
51-127-4866,Food,0,0,0,1,316.18,Euro
33-458-3568,f,1,0,0,0,383.64,Dollar
36-831-0791,Drink,0,1,0,1,362.31,Dollar
71-398-8144,Food,1,0,0,1,491.91,Dollar
48-302-1694,Food,1,1,0,0,461.35,Euro
21-674-0792,Food,0,0,1,0,254.92,Euro
00-706-9759,Drink,1,0,1,1,267.41,Dollar
68-593-7104,f,0,1,0,1,278.82,Dollar
07-728-1744,f,1,1,0,1,442.95,Euro
54-032-2538,Food,0,0,0,0,397.37,Dollar
02-739-7108,,1,0,0,1,444.36,Euro
82-280-1788,f,0,1,0,0,296.85,Euro
76-303-5200,DR,1,0,1,0,496.24,Dollar
63-318-1704,Food,0,0,0,1,449.25,Dollar
02-026-5279,Drink,0,1,0,0,335.95,Euro
61-882-8073,Drink,1,0,0,1,447.76,Dollar
45-044-7448,Drink,1,1,1,1,295.99,Euro
55-540-5842,f,0,1,0,0,488.58,Euro
47-230-3030,F,1,1,0,0,493.62,Dollar
77-735-6643,f,1,0,0,1,410.05,Euro
49-772-7962,f,0,1,1,0,283.87,Dollar
59-321-8708,Food,1,1,1,1,331.89,Euro
95-762-5739,Drink,1,0,0,0,291.09,Euro
44-507-8473,DR,1,1,0,1,498.67,Euro
29-380-2075,F,1,0,1,1,379.02,Dollar
50-495-4076,Food,1,1,0,0,366.43,Dollar
91-955-6194,Food,0,0,1,1,382.14,Euro
53-289-1960,DR,0,0,1,0,384.11,Dollar
48-196-6894,Food,0,1,1,0,357.26,Dollar
41-614-8062,Food,0,0,0,0,324.96,Dollar
50-883-9516,f,0,0,0,0,471.92,Dollar
18-960-0661,Drink,0,0,1,1,459.73,Euro
43-012-7328,f,1,0,1,1,340.12,Dollar
72-664-7824,Drink,1,1,0,1,344.88,Euro
90-112-7856,Food,0,1,1,1,433.52,Dollar
78-727-2603,f,0,0,1,0,371.03,Euro
51-801-9884,Drink,1,1,0,0,252.52,Euro
67-522-8056,Drink,1,0,0,1,331.86,Euro
43-322-7510,DR,1,0,0,0,299.27,Euro
79-891-8545,Drink,1,1,1,1,299.54,Euro
67-290-0000,F,0,0,0,1,445.26,Dollar
73-217-0182,,0,1,1,0,391.50,Euro
02-092-1634,DR,0,0,1,1,454.73,Euro
81-487-6457,F,0,0,1,1,259.91,Euro
96-355-4005,f,1,1,0,0,337.85,Dollar
56-880-3492,Food,0,1,1,1,256.45,Euro
53-744-3717,DR,0,0,0,1,452.76,Euro
76-651-6763,Food,1,0,1,0,283.49,Dollar
54-871-7744,DR,1,0,1,0,369.82,Euro
99-633-3710,F,0,1,1,1,458.35,Euro
41-465-3248,,1,0,1,0,282.38,Euro
41-559-4482,f,0,0,1,0,269.72,Dollar
86-039-6082,F,0,0,1,0,309.28,Dollar
90-925-7064,F,1,1,1,0,499.41,Dollar
63-622-6198,F,0,1,0,0,444.77,Euro
03-110-1741,Drink,1,1,0,1,,Euro
62-653-4841,Food,1,1,1,0,401.70,Euro
32-090-3405,F,0,0,1,0,497.56,Euro
21-855-7498,Food,1,1,0,1,354.23,Dollar
15-088-6229,DR,1,0,1,1,256.63,Dollar
15-566-1885,,0,0,1,0,429.94,Dollar
85-327-7161,f,0,0,1,1,404.26,Dollar
87-037-2181,Drink,0,0,1,0,375.97,Euro
01-365-3690,f,1,1,1,0,251.04,Dollar
43-308-4836,DR,0,1,0,0,268.92,Dollar
17-306-5852,Food,1,1,0,1,468.53,Dollar
48-453-8572,Food,1,1,0,1,410.90,Dollar
22-955-6083,Drink,0,1,1,1,254.70,Euro
26-819-1056,F,1,1,1,0,350.89,Dollar
65-471-7132,f,1,1,1,0,444.73,Euro
48-974-6688,F,1,1,1,0,351.88,Euro
18-477-1741,f,0,0,1,0,355.50,Dollar
50-138-5230,F,0,1,0,1,329.16,Euro
55-732-3206,DR,1,1,1,0,396.91,Dollar
65-127-3356,Food,1,0,1,0,276.90,Dollar
66-115-6575,DR,1,1,0,1,379.15,Euro
19-405-5823,f,1,1,0,0,406.76,Euro
03-599-5586,DR,0,1,1,0,267.04,Dollar
81-711-3157,f,0,1,0,1,350.10,Dollar
73-726-3443,Food,0,1,1,0,386.39,Dollar
40-577-9025,Drink,0,0,0,0,304.70,Dollar
98-684-8636,f,0,1,0,1,488.56,Dollar
30-844-5504,f,1,0,0,0,437.61,Euro
29-140-5794,Food,1,0,1,0,460.39,Dollar
72-286-0243,f,1,0,0,1,467.13,Dollar
68-764-1453,f,1,1,0,0,415.33,Dollar
78-514-3848,f,0,0,0,0,325.14,Dollar
22-866-1356,DR,0,1,0,1,425.83,Euro
48-017-5349,Food,1,0,1,1,339.86,Euro
63-922-7491,f,1,0,1,0,336.94,Euro
57-242-8026,DR,1,1,1,1,414.85,Euro
65-887-4107,Drink,0,1,0,0,372.77,Dollar
24-297-2652,f,0,0,1,0,390.41,Dollar
34-569-2260,f,0,1,1,0,406.03,Euro
76-647-1897,Food,0,1,0,1,307.80,Dollar
12-828-9034,F,0,1,0,1,375.88,Dollar
87-626-6629,f,1,0,1,0,354.96,Dollar
42-681-3934,f,1,1,0,0,480.32,Dollar
89-251-7677,Food,1,0,1,1,402.60,Euro
82-401-3571,Food,1,0,1,0,320.43,Euro
49-766-3700,f,1,1,1,1,375.67,Euro
71-069-0156,Drink,0,0,1,1,424.22,Dollar
55-227-7614,f,0,0,0,1,323.05,Euro
74-964-8041,DR,0,0,0,0,362.82,Dollar
43-536-9141,F,1,1,1,1,294.69,Euro
97-233-0809,F,0,1,0,1,298.36,Euro
87-382-3601,DR,1,1,1,0,444.07,Euro
95-972-0159,f,1,0,0,0,414.90,Euro
52-453-4570,Food,1,1,0,1,457.63,Dollar
08-255-7292,f,1,1,1,0,304.09,Euro
59-053-1756,DR,1,1,1,0,445.92,Euro
83-846-0831,Drink,0,0,1,1,489.88,Dollar
18-034-2260,f,1,1,0,0,378.53,Euro
98-079-9370,,1,0,0,1,492.95,Dollar
22-686-4142,DR,1,0,1,1,413.08,Euro
69-422-3415,f,1,1,1,1,348.87,Euro
87-292-9239,Food,1,0,0,1,292.98,Euro
58-635-6493,Drink,0,0,1,0,417.09,Euro
71-287-6657,Food,1,0,0,1,457.12,Euro
51-098-9542,Drink,1,1,0,0,338.80,Euro
86-789-0256,DR,1,0,1,1,256.41,Euro
67-348-6119,DR,0,1,0,1,,Euro
15-220-2505,DR,1,0,0,1,487.99,Euro
36-033-8893,f,1,1,0,0,264.86,Dollar
54-492-1474,,1,1,1,0,422.21,Dollar
33-446-2378,F,0,0,0,1,476.17,Dollar
54-275-1200,f,0,0,1,1,367.81,Dollar
63-020-0287,DR,1,0,0,1,374.33,Dollar
00-403-1498,DR,1,1,1,1,369.05,Dollar
50-126-8870,,1,1,0,0,391.11,Euro
83-652-4661,DR,1,0,1,0,338.79,Dollar
94-746-3526,DR,1,0,1,0,498.63,Euro
78-127-8662,f,1,1,1,0,281.69,Dollar
35-262-8757,f,1,0,1,0,351.81,Euro
21-284-4793,Drink,1,1,0,0,257.56,Euro
44-982-8307,DR,1,1,0,0,450.94,Dollar
46-446-3693,Drink,1,1,0,0,436.25,Dollar
47-303-2183,,1,0,1,1,421.85,Euro
47-243-2570,Drink,1,0,0,1,469.80,Dollar
88-924-0800,F,0,1,1,0,390.50,Euro
12-665-0657,Food,0,1,0,0,290.34,Dollar
82-577-4912,Drink,1,0,0,0,372.65,Euro
10-869-5531,F,0,0,1,0,258.78,Dollar
34-891-7450,Drink,1,0,1,0,434.16,Euro
09-259-9963,Food,0,0,0,0,270.60,Euro
21-797-3686,DR,1,1,1,0,390.36,Euro
32-786-4307,F,0,0,1,0,489.92,Euro
59-772-9589,DR,0,1,1,0,365.98,Euro
53-266-9245,F,0,0,0,0,478.48,Dollar
61-873-8480,F,1,0,1,1,393.72,Dollar
20-378-3180,F,1,1,0,0,435.52,Euro
78-458-3987,F,0,0,0,1,275.84,Euro
23-346-9855,Food,0,1,0,0,399.27,Euro
01-294-1728,DR,0,1,1,0,404.35,Dollar
75-616-3877,f,1,1,0,0,262.67,Dollar
88-049-8110,F,1,1,1,1,282.84,Euro
08-991-3995,f,1,1,1,0,425.59,Dollar
16-289-1557,Drink,1,1,0,0,,Dollar
84-965-1622,DR,1,0,1,1,260.52,Dollar
87-003-7827,Food,1,1,0,1,485.23,Dollar
57-412-4073,F,1,1,0,0,406.19,Dollar
26-037-8041,Drink,0,0,0,0,275.83,Euro
88-005-9503,F,0,0,0,0,478.22,Euro
18-588-5340,DR,1,0,0,0,326.53,Dollar
97-378-7377,f,1,1,0,0,306.66,Dollar
91-143-5738,Food,1,1,1,1,271.47,Dollar
07-625-2919,DR,1,0,1,0,496.06,Dollar
27-627-4842,f,1,0,1,1,348.04,Dollar
96-008-3270,F,0,0,0,0,443.83,Dollar
52-736-1418,f,0,1,0,0,267.23,Euro
87-977-5499,f,1,1,0,1,423.98,Euro
38-432-7431,F,1,0,0,0,316.67,Euro
97-975-9523,DR,0,0,1,0,496.23,Dollar
18-350-4107,f,1,0,1,1,437.69,Dollar
25-416-0417,f,1,0,1,1,372.07,Euro
94-863-2176,F,1,0,0,0,371.29,Dollar
67-797-9710,F,1,0,1,0,451.35,Euro
38-934-0327,DR,0,0,1,1,366.75,Euro
02-718-9174,DR,1,1,0,1,329.23,Euro
92-991-1406,f,0,0,1,1,352.91,Euro
31-656-6318,F,1,1,0,0,360.55,Dollar
56-684-0936,DR,0,1,1,1,362.26,Dollar
05-148-2113,DR,1,0,0,0,316.56,Dollar
95-054-9126,Drink,0,1,1,0,499.52,Euro
15-481-2607,f,1,0,0,0,323.65,Euro
78-445-7476,f,1,0,1,0,477.01,Dollar
73-676-0392,DR,1,1,0,1,342.71,Euro
36-863-7223,f,0,1,0,1,267.62,Dollar
52-966-5791,F,0,1,0,1,357.00,Euro
31-006-8722,Food,0,1,1,0,410.12,Euro
26-317-9568,f,1,1,1,1,438.31,Dollar
26-144-8642,f,0,1,1,1,479.66,Euro
65-349-6199,DR,0,1,0,0,367.69,Dollar
72-083-2046,Drink,0,1,0,0,430.66,Euro
07-385-9672,f,1,0,0,1,285.07,Dollar
83-622-4698,DR,1,0,0,0,488.57,Dollar
83-607-7722,f,0,0,1,0,256.30,Dollar
89-593-7738,,0,0,0,0,319.72,Dollar
78-526-5410,F,1,0,1,0,447.44,Euro
04-862-3463,Drink,0,0,0,1,415.85,Euro
22-677-3181,f,0,1,0,1,348.36,Euro
62-801-3155,,1,0,0,1,309.80,Dollar
93-189-7838,,1,0,0,1,363.59,Dollar
04-004-0809,Food,0,0,1,1,367.42,Dollar
40-744-8243,F,1,0,0,0,449.74,Euro
59-532-5935,DR,0,1,1,1,287.94,Euro
61-992-6908,Drink,1,1,1,1,305.48,Dollar
76-421-0708,F,1,1,1,0,465.52,Euro
68-999-9778,DR,1,0,1,0,439.73,Euro
94-691-5824,DR,1,0,0,1,406.53,Dollar
58-817-8347,Food,0,0,0,0,458.77,Dollar
11-412-4133,Food,1,1,1,1,360.09,Euro
46-212-8087,f,1,1,0,0,359.55,Euro
54-298-7061,DR,1,1,0,1,497.98,Euro
90-017-8637,DR,0,1,1,1,325.19,Dollar
14-760-1267,DR,0,1,0,1,302.72,Dollar
06-627-5387,f,1,1,1,1,375.34,Euro
19-928-3381,f,0,1,1,1,468.67,Dollar
14-900-4255,Drink,0,0,0,1,290.91,Euro
12-480-0363,F,0,0,0,1,425.37,Dollar
35-406-6370,f,1,1,1,0,394.51,Dollar
76-009-3331,Drink,1,0,1,1,275.78,Euro
28-837-8077,Food,0,0,0,0,251.47,Euro
64-433-0777,Food,0,1,1,1,351.53,Dollar
25-025-4503,Food,1,0,1,1,371.80,Euro
