Company,Country,Department-1,Department-2,Department-3,Department-4,Salary,Currency
143819270-3,Kuwait,2,2,2,1,1006.58,$
661492187-8,Egypt,1,1,2,1,1492.99,euro
250050953-2,egypt,1,0,0,1,1307.56,euro
995303002-2,egypt,1,0,1,0,696.77,USD
832733991-5,egypt,2,0,2,2,892.59,JOD
613610029-0,JOD,0,0,1,2,1315.24,euro
971844192-1,Jordan,2,2,1,2,907.62,USD
078701741-8,jod,0,1,2,1,879.04,JOD
971232840-6,Egypt,2,0,1,0,793.26,usd
758635390-5,JOD,0,1,2,0,1097.89,JOD
806299687-5,jod,1,1,0,0,901.37,Euro
970460065-8,Jordan,2,0,1,0,1207.70,USD
622547993-7,JOD,1,1,0,2,1083.84,usd
401430901-0,Kuwait,2,2,0,2,1320.58,euro
414490292-7,Kuwait,2,1,2,0,1413.42,euro
786514061-4,egypt,1,0,1,2,1403.03,$
208245203-4,egypt,1,2,1,2,864.99,euro
477259098-6,JOD,0,0,2,0,1365.25,euro
221618552-3,Jordan,1,2,2,0,783.21,USD
975702395-7,Jordan,2,2,1,1,937.66,usd
911818565-7,Jordan,1,1,1,0,860.99,JOD
626863875-1,Egypt,0,1,1,1,941.79,JOD
680612794-0,Jordan,0,2,1,0,723.82,usd
334507560-1,Egypt,2,2,1,1,1404.36,USD
103786857-9,jod,0,0,2,1,903.12,JOD
477285722-2,Jordan,0,1,0,2,1347.65,Euro
289432215-1,JOD,1,0,2,1,1013.08,$
761295712-4,Kuwait,2,2,0,2,1151.81,USD
322918387-8,jod,1,1,1,0,688.83,$
466143522-2,JOD,2,2,0,2,1160.16,Euro
777465382-1,JOD,0,0,0,2,726.27,USD
010453175-4,Kuwait,0,1,0,0,852.78,$
717635063-9,Egypt,2,2,0,0,756.49,euro
591172437-5,JOD,2,2,0,0,817.98,Euro
478467675-9,,1,1,,2,830.79,euro
820310685-4,JOD,0,1,0,2,1446.64,JOD
556273610-1,egypt,1,0,1,0,1160.31,$
602759733-X,Jordan,2,1,0,2,1062.32,euro
254320939-5,Egypt,0,2,0,1,1357.11,$
922364433-X,Egypt,2,1,0,2,872.16,$
816809710-6,Kuwait,2,1,0,2,1428.32,JOD
772436385-4,egypt,2,1,1,0,1216.09,euro
565200387-1,Egypt,2,0,0,2,1142.97,JOD
193223043-2,Egypt,0,1,0,2,1038.08,JOD
870989894-8,JOD,2,2,2,2,1211.54,usd
215583046-7,JOD,1,2,2,0,854.07,USD
773084474-5,Jordan,2,1,1,0,655.76,usd
867417915-0,Jordan,1,2,0,2,1039.05,JOD
276814095-3,egypt,1,0,2,1,769.53,USD
944830982-1,egypt,1,2,0,1,1084.27,USD
132890814-3,Egypt,2,1,1,1,621.40,$
351569454-4,jod,1,1,1,2,1327.02,Euro
745491681-3,Kuwait,2,1,1,1,745.58,euro
762779404-8,Kuwait,1,2,0,2,624.58,usd
104820545-2,Kuwait,1,1,0,1,1156.51,USD
596132796-5,egypt,2,0,1,2,754.35,USD
548163858-4,Jordan,0,1,1,1,1189.52,Euro
664033098-9,Jordan,0,1,0,0,1233.34,$
086666188-3,egypt,2,0,2,2,1427.43,euro
724973750-3,Kuwait,2,2,2,0,1479.07,JOD
447446859-7,Jordan,1,0,1,0,952.03,Euro
857123115-X,Egypt,0,0,2,2,1184.99,JOD
641866895-2,JOD,0,2,1,1,1474.41,$
258121918-1,JOD,0,0,0,0,753.60,usd
808621082-0,Kuwait,0,1,1,0,1120.39,USD
674706561-1,Jordan,2,0,0,1,881.14,euro
058150904-8,JOD,1,2,2,0,1434.27,$
269604447-3,Jordan,1,0,1,2,1271.30,USD
770040582-4,jod,2,2,1,0,723.12,$
125613555-0,Egypt,1,0,1,1,644.64,Euro
314730471-X,egypt,0,1,0,0,890.28,euro
616273924-4,egypt,2,2,0,2,1368.38,$
074106436-7,Kuwait,1,0,1,1,1325.22,usd
930180548-0,,1,1,,0,1251.46,USD
025282791-0,egypt,2,2,2,2,1371.55,JOD
728595624-4,Jordan,2,1,2,1,1280.25,usd
354903977-8,Kuwait,0,0,1,2,1441.23,JOD
302185361-7,Jordan,0,1,2,1,1174.45,usd
358033631-2,Egypt,1,2,1,0,957.88,usd
664006311-5,Jordan,2,0,2,0,649.70,usd
142083419-3,Kuwait,2,2,0,2,756.26,Euro
296359418-6,Kuwait,0,1,1,1,740.25,$
545467175-4,JOD,1,2,0,1,990.08,JOD
022683340-2,Jordan,0,0,0,1,1079.64,usd
248690572-3,jod,0,1,2,1,1445.89,USD
878744318-X,Kuwait,0,2,1,2,1094.98,Euro
765499532-6,Jordan,1,0,0,1,916.84,usd
586019374-2,egypt,2,1,2,0,898.37,Euro
609658255-9,JOD,0,2,0,0,930.57,USD
806489964-8,Jordan,2,1,0,0,804.12,usd
755599249-3,Egypt,0,2,0,0,773.12,$
117165291-7,Egypt,1,1,2,2,1487.92,USD
386653347-0,jod,1,0,1,1,1442.64,$
243935758-8,Kuwait,2,1,1,0,1116.34,euro
851989252-3,Jordan,1,0,1,1,783.43,euro
890778128-1,Jordan,0,0,1,1,1335.76,USD
124739765-3,JOD,0,1,2,1,932.90,euro
031965366-8,Jordan,2,0,1,1,1352.10,Euro
720736467-9,Kuwait,0,1,1,1,1163.79,Euro
678445282-8,JOD,1,1,0,0,701.06,JOD
863794258-X,jod,2,2,0,1,1372.29,JOD
523794923-1,,2,0,,1,1038.68,JOD
410850765-7,jod,1,0,1,1,616.94,JOD
575883250-2,jod,2,0,2,1,1422.73,JOD
896119664-2,Jordan,0,1,2,0,1143.76,USD
968873119-6,Kuwait,0,0,2,1,1121.00,USD
402944959-X,Jordan,2,1,1,1,1136.53,$
970410199-6,egypt,1,0,1,0,720.14,USD
412406797-6,Egypt,0,2,0,0,1079.59,Euro
074440069-4,Jordan,0,2,2,0,995.97,Euro
225963445-1,Kuwait,2,1,0,1,770.09,Euro
481768792-4,Jordan,0,0,1,2,783.95,JOD
626837932-2,jod,1,0,0,0,1268.49,Euro
891231400-9,Jordan,2,0,1,2,1023.30,JOD
606047057-2,Egypt,1,0,0,2,1431.26,JOD
178095576-6,Jordan,2,0,2,1,1311.24,usd
556905292-5,Jordan,1,2,0,0,873.98,usd
222876025-0,egypt,1,1,2,0,868.17,euro
848248291-2,jod,0,2,1,2,1386.48,usd
951149021-4,Egypt,2,0,1,2,1395.63,$
702803587-5,egypt,2,0,1,1,1249.41,usd
933279175-9,jod,1,2,1,1,834.63,Euro
654892734-6,JOD,2,1,2,2,1467.63,$
478031096-2,Egypt,1,0,1,1,949.66,euro
716973790-6,egypt,0,0,1,2,1178.06,JOD
989901747-7,Jordan,2,0,0,1,782.42,euro
754705648-2,egypt,0,1,0,1,1325.02,euro
038908682-7,egypt,0,2,0,2,1276.33,Euro
667262511-9,JOD,2,0,2,2,653.40,euro
827698874-1,jod,1,0,0,1,1165.30,Euro
430141812-1,JOD,0,0,1,0,804.66,JOD
194923404-5,JOD,1,1,0,1,1380.38,$
014156929-8,Egypt,1,2,1,2,645.22,usd
515121558-2,Egypt,2,0,2,1,721.80,JOD
116313529-1,Kuwait,1,0,2,2,1134.74,USD
681299003-5,Kuwait,2,0,0,2,763.19,euro
660913024-8,jod,1,2,1,2,961.29,JOD
904142938-7,JOD,2,1,2,2,1048.70,USD
551500764-6,Jordan,0,1,2,1,1436.29,JOD
339236474-6,JOD,1,2,1,2,926.72,JOD
572192256-7,Kuwait,2,2,0,2,709.72,usd
557021421-6,JOD,1,0,2,2,1115.99,USD
122406797-5,Egypt,0,2,1,1,776.02,$
160343430-5,jod,2,1,2,2,815.25,USD
878357275-9,JOD,2,1,0,1,1218.58,USD
981726256-1,JOD,0,1,1,1,1006.98,$
141602057-8,egypt,1,0,0,2,1482.05,Euro
694411846-7,egypt,2,2,2,1,1020.34,Euro
615082642-2,,0,1,,1,907.38,$
746981812-X,egypt,2,0,1,0,990.14,euro
338495414-9,egypt,0,1,2,1,1209.06,usd
352992994-8,JOD,1,1,0,1,1299.25,euro
922308604-3,jod,0,0,0,1,1474.37,JOD
879590187-6,Kuwait,0,1,1,1,1397.33,JOD
769429376-4,Jordan,0,2,1,0,1126.66,JOD
339579097-5,Jordan,2,0,0,1,603.13,JOD
943647251-X,JOD,2,1,2,2,1215.21,JOD
017313293-6,egypt,2,0,2,2,774.83,Euro
904173694-8,JOD,2,0,2,1,1398.38,$
249988921-7,Egypt,0,2,2,2,1205.42,USD
777121447-9,Egypt,0,1,0,1,1368.81,euro
877628544-8,jod,2,1,2,1,997.37,euro
138518381-0,Jordan,2,1,2,2,705.35,usd
871053547-0,Egypt,1,2,1,1,862.06,Euro
255371170-0,Kuwait,1,0,2,0,1144.83,euro
597823061-7,Jordan,2,2,0,0,1141.31,USD
714261356-4,Jordan,0,2,2,0,1181.18,JOD
660519138-2,Jordan,1,0,2,1,682.86,$
014250870-5,Egypt,1,0,0,0,1071.86,$
256588591-1,jod,2,2,1,2,1449.64,JOD
153334462-0,Kuwait,2,1,2,0,666.13,usd
618936838-7,Kuwait,2,1,0,1,1194.62,$
139692611-9,Kuwait,2,1,1,2,1191.75,euro
302066185-4,JOD,1,2,0,0,830.81,Euro
511768834-1,jod,1,2,1,2,1018.29,Euro
657580110-2,Egypt,0,2,2,0,1268.59,USD
908213743-7,Egypt,1,1,2,0,1152.63,euro
438285893-3,Egypt,1,2,1,2,1256.54,Euro
515909600-0,egypt,0,0,2,1,1106.42,JOD
767119228-7,JOD,2,0,0,1,990.74,$
968363956-9,jod,2,2,2,2,1434.55,JOD
713833603-9,egypt,2,0,1,2,1279.51,$
253363749-1,Kuwait,0,2,1,1,1427.79,USD
269310436-X,jod,2,2,2,2,803.07,Euro
765365381-2,JOD,0,1,2,2,873.16,Euro
579594947-7,JOD,0,2,1,1,1202.82,JOD
310270202-3,Kuwait,1,0,0,1,885.83,USD
087954120-2,JOD,2,0,1,0,1426.56,usd
053623898-7,Egypt,2,1,1,2,1399.98,USD
844103200-9,egypt,2,2,0,1,941.56,usd
414780901-4,Egypt,2,2,1,2,1053.84,usd
037242455-4,Kuwait,0,2,1,0,896.15,euro
254456902-6,egypt,0,1,1,2,1091.83,Euro
933937046-5,jod,1,2,2,1,969.46,JOD
242325902-6,jod,0,1,2,0,758.13,JOD
655268839-3,Kuwait,0,2,2,0,699.66,Euro
238982552-4,egypt,2,0,1,2,979.40,JOD
089922860-7,Kuwait,2,0,2,2,847.96,Euro
571885486-6,Jordan,2,2,1,2,958.64,euro
012445684-7,JOD,0,1,2,2,1133.19,USD
889838214-6,egypt,0,1,0,1,731.23,Euro
403472165-0,Egypt,2,2,2,0,1245.26,usd
551102135-0,JOD,2,2,0,2,977.59,JOD
219494917-8,egypt,2,2,0,1,998.04,Euro
153873910-0,jod,1,1,2,0,898.48,Euro
057369892-9,JOD,2,2,2,1,1246.95,USD
399662321-6,jod,2,2,0,1,909.23,$
931911466-8,Jordan,0,0,2,2,1282.85,$
555986798-5,Egypt,1,2,1,0,1126.20,usd
613763492-2,Egypt,2,0,0,0,1130.73,euro
823049113-5,Kuwait,1,0,2,0,1166.63,USD
684754799-5,Kuwait,2,1,1,1,1480.90,$
904283358-0,jod,1,2,0,2,1134.75,JOD
364771815-7,Jordan,0,0,1,2,765.18,Euro
033012839-6,Egypt,1,0,1,1,883.23,usd
709178530-4,Egypt,1,2,0,1,716.97,$
238504763-2,Egypt,2,2,0,2,656.12,USD
831993787-6,egypt,2,0,1,0,629.60,$
653918600-2,jod,1,2,2,2,629.16,usd
557454470-9,Egypt,2,2,2,1,1441.28,euro
758517907-3,egypt,2,1,2,0,1151.85,euro
122160858-4,egypt,1,0,0,2,1016.47,USD
090607696-X,Jordan,2,2,2,1,971.62,euro
180755753-7,Jordan,1,1,1,1,906.41,USD
457520239-8,jod,1,1,1,2,687.06,$
354385661-8,JOD,1,1,0,0,704.17,Euro
215717849-X,egypt,0,2,1,2,1075.16,USD
103251455-8,Kuwait,2,2,2,2,1096.11,usd
323381902-1,Kuwait,1,2,2,2,994.82,euro
513984156-8,jod,0,0,2,1,1228.01,USD
749659551-9,,1,1,,0,1216.00,$
174741284-8,egypt,0,2,1,2,769.66,euro
903267656-3,,1,1,,1,1135.84,USD
796158209-6,JOD,2,1,1,0,1460.32,$
680632216-6,jod,2,2,0,2,614.12,euro
819501137-3,Jordan,2,2,0,0,887.12,JOD
247744775-0,JOD,2,0,0,0,1117.29,JOD
775347190-2,egypt,1,2,2,2,1422.84,usd
320751061-2,egypt,0,2,0,0,1369.63,Euro
388088426-9,Egypt,0,0,2,1,946.66,USD
554532562-X,Egypt,0,1,0,0,919.81,USD
293539835-1,Kuwait,0,2,2,0,896.98,Euro
557214514-9,jod,1,0,2,0,841.73,$
066724995-8,Jordan,2,0,0,1,1072.03,USD
660037492-6,Egypt,0,2,1,1,1016.99,Euro
160171416-5,Kuwait,2,0,1,1,1363.25,JOD
747408147-4,Jordan,0,2,2,1,881.24,$
217666028-5,Egypt,1,1,1,1,1059.18,JOD
525215867-3,egypt,1,0,1,2,1311.52,USD
967472010-3,,1,0,,1,1216.59,Euro
482424127-8,egypt,0,2,1,0,871.29,USD
493807957-7,Kuwait,0,1,0,2,1338.91,JOD
068354266-4,Egypt,1,2,1,2,1182.91,usd
330457406-9,Egypt,2,2,1,2,729.45,USD
872581916-X,Jordan,2,0,0,0,1131.09,JOD
562644879-9,JOD,2,1,0,2,1458.82,$
267009864-9,JOD,2,2,0,0,693.13,JOD
843458843-9,JOD,1,0,1,1,1086.49,Euro
625951850-1,Kuwait,2,1,0,0,1425.61,euro
788418538-5,Egypt,0,0,0,1,699.20,JOD
459167983-7,Jordan,1,1,2,1,1268.36,Euro
327535715-8,egypt,2,0,1,0,1371.64,USD
540389130-7,jod,2,2,1,0,1453.21,euro
215129104-9,Kuwait,1,0,0,2,1413.16,usd
189922667-2,Kuwait,0,1,1,1,1437.67,Euro
932448160-6,Jordan,0,0,1,0,732.63,Euro
428772823-8,Kuwait,0,1,0,2,903.89,usd
730068111-5,Jordan,1,1,2,2,855.05,JOD
051695075-4,egypt,0,1,0,1,711.36,usd
632620948-X,Egypt,2,1,2,2,1250.46,euro
925065927-X,JOD,0,1,2,0,1131.50,$
051143057-4,egypt,0,2,0,1,943.33,Euro
143159293-5,JOD,2,0,2,2,732.97,euro
544682818-6,Jordan,1,0,1,1,875.19,JOD
886331536-1,Jordan,2,1,2,0,1235.16,usd
422733968-5,jod,2,2,0,1,1150.41,euro
646008482-3,egypt,1,2,1,0,1312.39,JOD
097667642-7,Kuwait,1,2,0,0,727.58,usd
051069589-2,jod,1,1,2,1,1215.17,USD
741408372-1,Egypt,1,1,0,2,817.31,USD
080097219-8,JOD,2,0,1,2,1486.90,usd
839484740-4,egypt,2,2,0,1,1292.82,JOD
312714990-5,jod,0,0,0,2,1382.11,JOD
249495242-5,Egypt,1,1,2,0,687.88,JOD
271691617-9,Jordan,1,2,0,2,800.58,Euro
308268838-1,egypt,0,1,2,2,705.36,usd
161083705-3,Kuwait,0,0,2,1,1087.58,$
532841853-0,Jordan,2,2,0,0,666.04,Euro
115964018-1,JOD,2,2,0,0,1033.27,Euro
434144031-4,jod,2,1,2,0,712.54,Euro
857047905-0,JOD,2,1,1,0,687.39,$
257722335-8,JOD,0,0,1,1,1060.64,$
685661353-9,Kuwait,0,1,0,1,855.01,$
167791447-5,Jordan,2,0,1,1,1121.31,USD
893319489-4,jod,2,1,1,1,712.00,euro
530856743-3,egypt,1,0,0,2,1290.74,usd
108043657-X,egypt,0,0,2,1,1162.01,euro
257659201-5,jod,0,2,0,0,710.31,$
839334647-9,Egypt,1,2,1,2,661.72,Euro
268267798-3,Egypt,1,0,0,1,1198.50,euro
261155563-X,egypt,0,0,0,2,1046.06,euro
950580018-5,Kuwait,0,0,0,2,638.53,JOD
762366171-X,Kuwait,1,2,0,1,1491.82,JOD
861387510-6,Kuwait,1,0,2,2,1189.94,Euro
459391872-3,Kuwait,2,0,2,0,1338.41,Euro
251927637-1,Jordan,0,0,1,0,1135.99,usd
348486130-4,egypt,2,2,1,1,951.04,USD
141156773-0,JOD,0,2,2,0,857.95,JOD
195894173-5,Jordan,2,0,0,2,1026.46,usd
713211018-7,Kuwait,1,1,0,2,1212.39,Euro
520655484-7,Egypt,0,1,2,2,836.78,usd
379165709-7,Egypt,2,2,2,0,1020.90,euro
487697331-8,egypt,0,1,2,2,662.20,euro
122675337-X,,2,1,,1,929.73,JOD
446656887-1,Jordan,0,1,2,1,1164.17,usd
785358026-6,egypt,2,1,1,2,1312.44,usd
743217044-4,Egypt,2,2,1,2,1322.14,$
205369209-X,Kuwait,1,1,2,1,1064.39,USD
313755988-X,Kuwait,2,2,0,1,1218.35,JOD
514760785-4,jod,0,1,0,1,825.73,euro
773735015-2,Jordan,1,0,2,1,1066.31,euro
086936238-0,Jordan,0,0,1,2,1436.20,JOD
703853841-1,Egypt,0,0,2,1,1489.70,$
975504605-4,JOD,1,2,1,1,1480.28,USD
527927429-1,egypt,1,0,0,2,1410.04,USD
206643325-X,Egypt,1,2,1,2,1447.50,usd
260383718-4,egypt,0,1,2,1,1057.25,euro
690351665-4,Jordan,1,1,1,0,1411.84,Euro
135479421-4,JOD,0,2,1,1,1024.64,euro
301625228-7,jod,0,2,2,0,1382.75,usd
873756650-4,Kuwait,0,1,2,0,1493.07,USD
466786155-X,Egypt,1,0,1,1,896.21,$
110935947-0,Jordan,0,1,0,0,734.15,JOD
535137247-9,Jordan,2,1,0,2,1019.45,USD
495397839-0,Kuwait,1,2,0,2,1119.89,JOD
675988864-2,Egypt,2,1,0,2,1138.07,euro
344612618-X,Jordan,2,1,1,2,1498.82,euro
752575170-6,Kuwait,1,2,1,2,1206.44,USD
749823801-2,JOD,2,1,0,1,962.89,$
055982384-3,jod,2,1,1,2,1338.42,usd
162412227-2,egypt,1,0,2,0,729.13,JOD
290228618-X,Egypt,2,1,2,1,1470.59,JOD
915454673-7,Jordan,1,2,2,2,1229.56,Euro
376246460-X,egypt,2,2,0,1,1161.40,JOD
404631152-5,Kuwait,2,0,2,0,867.58,$
200614024-8,Jordan,0,0,2,1,888.59,Euro
102228141-0,Egypt,0,1,2,2,691.11,euro
168618768-8,Jordan,2,2,1,0,1267.32,Euro
114799558-3,Jordan,2,2,0,0,1291.30,euro
711875998-8,jod,0,0,2,1,636.84,$
093774476-X,Egypt,0,0,0,2,737.35,JOD
599307864-2,egypt,1,1,2,1,1094.22,JOD
640382300-0,Egypt,2,2,1,0,841.69,USD
163564402-X,jod,0,1,2,2,1025.43,usd
719423741-5,jod,2,1,1,2,1160.25,euro
681788786-0,Kuwait,0,0,1,2,1147.20,Euro
053834165-3,Jordan,2,0,0,0,927.34,usd
234402090-X,Egypt,1,1,2,1,877.13,euro
662350087-1,Jordan,0,1,0,2,1126.55,Euro
935152478-7,egypt,1,2,1,0,636.19,JOD
878965235-5,Jordan,2,0,1,1,904.02,JOD
365979351-5,Egypt,2,1,0,2,1073.09,USD
424547098-4,Jordan,1,2,0,2,1324.63,$
722685937-8,Egypt,2,1,1,2,1456.05,USD
220340426-4,Egypt,0,2,2,1,1425.66,euro
893248984-X,Jordan,2,1,1,2,954.65,Euro
235513229-1,JOD,0,0,0,1,894.13,USD
108149382-8,JOD,1,0,1,2,842.53,usd
579050918-5,Egypt,1,0,2,0,1389.30,USD
898572175-5,JOD,2,1,1,0,673.92,usd
056247445-5,Jordan,0,1,2,1,648.22,JOD
293337511-7,jod,2,2,0,0,620.20,usd
113884088-2,jod,2,1,2,1,853.53,JOD
601457101-9,,1,1,,2,770.09,$
920700383-X,Kuwait,2,1,0,2,1213.47,USD
628278700-9,egypt,1,2,1,0,723.01,USD
606063118-5,Jordan,1,0,2,0,811.12,Euro
612787147-6,Egypt,2,0,1,0,1216.26,usd
708442099-1,JOD,1,1,0,1,823.37,Euro
701311366-2,Egypt,1,1,2,1,978.44,usd
810575321-9,Egypt,0,2,1,0,657.90,euro
989677864-7,Jordan,0,2,1,1,746.37,euro
939761322-7,JOD,1,0,1,1,674.65,euro
501669264-5,Egypt,2,2,0,0,1114.90,usd
257865456-5,JOD,1,1,0,0,1148.53,USD
470636374-8,Jordan,2,2,2,1,620.62,euro
622872944-6,Jordan,1,1,2,0,1323.22,USD
907615375-2,Kuwait,1,0,2,0,1050.21,JOD
287157826-5,JOD,0,0,0,1,1086.82,usd
523112694-2,egypt,0,0,0,2,991.01,USD
541561480-X,Jordan,2,0,0,2,839.96,JOD
527036678-9,Jordan,1,1,0,0,1390.04,$
054841098-4,Egypt,0,1,0,2,614.27,JOD
729516197-X,JOD,0,1,1,0,1410.86,$
147390704-7,JOD,2,0,0,0,716.42,USD
354247875-X,egypt,2,1,2,2,1383.82,$
608087957-3,jod,1,0,0,1,1029.58,JOD
444789001-1,Kuwait,0,2,2,1,1102.55,JOD
811978433-2,egypt,2,2,1,0,1378.51,euro
420773968-8,JOD,2,0,0,2,769.78,$
925993059-6,jod,2,2,1,0,876.65,$
820725157-3,Egypt,0,1,2,2,1367.62,usd
509362434-9,jod,2,1,1,0,1488.25,Euro
377060577-2,Egypt,2,0,1,0,1333.58,usd
314884602-8,Kuwait,1,0,2,2,1069.90,usd
726015525-6,Egypt,1,0,2,2,1166.52,$
014305074-5,Jordan,0,1,0,2,1038.15,USD
556325719-3,Jordan,0,1,2,2,1488.94,JOD
903065746-4,Kuwait,0,2,2,2,983.24,usd
954003816-2,JOD,0,0,0,2,720.16,USD
587712824-8,jod,0,2,2,2,1389.30,usd
364958144-2,egypt,0,2,0,1,896.52,JOD
415559858-2,jod,1,2,1,2,694.82,USD
593600739-1,jod,1,2,0,0,1121.81,Euro
764030110-6,egypt,1,1,2,2,762.42,JOD
249005072-9,Jordan,1,2,2,2,614.45,$
858347870-8,jod,2,2,1,1,1233.13,usd
651934983-6,Egypt,0,2,0,1,859.30,$
029405405-7,Egypt,0,1,1,2,846.57,JOD
933931076-4,Jordan,0,0,2,2,937.27,JOD
993848286-4,Jordan,2,1,1,0,657.54,usd
237461817-X,egypt,2,0,1,0,1383.98,Euro
440173649-4,egypt,1,2,0,2,948.06,usd
787092227-7,Kuwait,2,0,2,0,1192.85,$
746810154-X,JOD,1,2,1,0,1411.89,$
423799775-8,Jordan,1,0,0,2,704.95,usd
979657075-0,Jordan,1,0,2,1,1317.51,Euro
603656961-0,Egypt,2,0,2,2,1042.22,$
691742089-1,Egypt,0,2,0,2,693.88,$
090999642-3,jod,2,2,0,0,1192.76,usd
476770638-6,Jordan,0,0,1,2,1430.87,USD
175816648-7,Egypt,0,1,1,1,937.08,Euro
543649435-8,Egypt,0,0,2,0,1422.30,JOD
880924991-7,egypt,2,1,0,1,1400.11,USD
920388684-2,Kuwait,0,1,2,2,928.31,$
645145923-2,jod,2,0,2,1,1218.84,$
957981231-4,Egypt,2,0,1,0,1131.26,$
849576766-X,Egypt,0,0,1,1,1463.28,USD
708264390-X,JOD,2,1,1,1,915.29,euro
705070081-9,Egypt,2,1,1,2,1468.54,Euro
578050622-1,Egypt,2,2,1,1,1472.27,Euro
072204488-7,egypt,1,2,0,1,622.04,USD
314525047-7,JOD,0,0,2,0,873.70,usd
332319930-8,Egypt,2,0,2,1,970.05,euro
624967054-8,,2,0,,2,1387.62,usd
877845526-X,Jordan,0,0,1,0,611.63,usd
937083412-5,Jordan,0,0,0,2,777.33,$
012462015-9,Kuwait,1,2,1,0,695.76,euro
634975893-5,egypt,1,0,0,0,819.83,usd
878163438-2,Kuwait,2,2,0,2,767.35,Euro
735116709-5,Kuwait,1,1,2,1,838.87,euro
299300552-9,egypt,2,2,1,2,1281.01,Euro
696169337-7,JOD,1,0,1,0,1027.32,JOD
566793351-9,Jordan,1,0,0,0,733.78,euro
912396500-2,JOD,0,0,0,1,1393.16,$
462161596-3,JOD,1,1,0,1,952.96,$
132866346-9,Egypt,0,2,1,0,834.10,euro
722199143-X,jod,0,0,2,1,744.17,USD
931047771-7,JOD,0,0,2,1,876.23,$
002599726-2,Jordan,1,2,1,0,958.87,USD
058296076-2,egypt,2,2,0,2,960.69,usd
996237142-2,Egypt,2,0,2,1,1217.04,euro
964249982-7,jod,0,1,2,0,1394.96,Euro
116733218-0,Jordan,1,2,2,1,1185.28,USD
090434630-7,egypt,2,0,0,2,1398.40,$
034498268-8,Jordan,2,1,1,1,1152.64,$
664070318-1,Egypt,1,2,2,0,777.94,USD
447270844-2,Egypt,2,0,0,2,990.62,euro
020607642-8,Jordan,2,2,2,0,1094.29,euro
533192848-X,jod,1,1,2,0,747.43,JOD
595208781-7,Jordan,0,2,2,1,1379.63,JOD
281188779-2,,0,0,,1,1217.54,Euro
191929676-X,JOD,2,1,0,0,667.51,euro
040340266-2,Kuwait,0,2,0,0,937.64,$
412388734-1,JOD,1,0,2,0,659.84,USD
945191655-5,jod,1,2,0,0,969.01,JOD
249122751-7,JOD,1,0,0,2,947.77,Euro
044366126-X,JOD,0,2,2,1,1434.68,euro
596575251-2,Kuwait,2,2,1,2,662.80,Euro
872871239-0,jod,1,0,2,2,1050.49,usd
799348845-1,Jordan,2,1,0,1,1399.84,euro
461111795-2,Egypt,2,2,0,0,1342.31,Euro
271963514-6,Kuwait,1,0,1,0,1308.28,USD
936743698-X,Egypt,1,0,1,1,974.77,$
366760502-1,,2,0,,0,751.84,euro
227502704-1,jod,2,2,0,1,1316.85,USD
856293748-7,jod,0,1,2,0,1069.19,Euro
070659343-X,Kuwait,0,0,0,2,1362.79,Euro
435884308-5,Jordan,0,1,2,1,1417.41,$
831049671-0,Kuwait,0,1,1,2,1146.39,$
019154471-X,jod,0,2,2,0,686.92,$
873071312-9,JOD,0,1,1,0,1444.00,euro
456767095-7,egypt,0,2,2,0,1472.17,$
445862172-6,Egypt,0,2,1,1,678.73,JOD
885119840-3,Kuwait,0,0,2,1,1064.57,euro
671191063-X,Jordan,1,2,2,2,861.86,euro
422903672-8,JOD,0,2,2,0,612.10,euro
153369142-8,egypt,2,1,0,2,812.90,usd
464880872-X,jod,0,2,0,2,911.78,usd
604052205-4,Kuwait,0,1,1,1,1414.42,usd
529926962-5,Kuwait,1,1,1,0,651.85,USD
389276565-0,Egypt,1,1,2,0,1402.42,USD
840938755-7,Egypt,2,2,2,1,779.70,Euro
765011155-5,Egypt,2,1,1,0,607.39,$
341005419-7,JOD,1,1,1,2,1154.06,USD
629393011-8,Egypt,2,1,2,1,1340.75,usd
056516721-9,Kuwait,0,2,2,1,1329.03,Euro
274573754-6,egypt,1,2,0,1,893.80,Euro
377219833-3,Kuwait,2,0,2,0,999.97,euro
722995779-6,egypt,0,1,2,1,1155.96,USD
587072903-3,egypt,2,1,1,0,1191.32,euro
921835183-4,Jordan,2,1,2,0,670.35,euro
220185309-6,Kuwait,0,1,1,0,1055.99,USD
712251035-2,egypt,1,0,0,0,1398.61,$
799999224-0,Kuwait,1,0,1,1,955.57,JOD
586628500-2,Egypt,0,2,2,0,1474.54,usd
096859998-2,egypt,1,1,2,2,871.49,Euro
023984886-1,JOD,0,2,1,2,1474.89,$
648429007-5,egypt,0,0,2,2,889.06,USD
839712594-9,Egypt,1,1,0,0,682.92,euro
123846631-1,Jordan,0,0,1,0,1274.49,usd
104663036-9,Jordan,1,1,1,1,1124.80,JOD
407295019-X,Egypt,0,1,1,1,1251.07,$
043989154-X,Egypt,0,0,0,2,1497.61,USD
839256098-1,Jordan,1,2,2,2,796.91,Euro
188123771-0,Egypt,2,0,1,0,1164.08,usd
596309041-5,Kuwait,2,2,2,0,1153.48,Euro
698810165-9,Egypt,1,0,2,0,1111.34,usd
359831193-1,egypt,1,1,0,0,1315.18,JOD
255205815-9,JOD,0,2,2,0,800.46,$
770768947-X,egypt,0,1,2,0,671.10,Euro
089370701-5,Kuwait,1,2,0,1,901.32,usd
