Item_id,Item Type ,Store1,Store2,Store3,Store4,Sales,Currency
49-367-3674,,1,1,1,1,401.14,Dollar
41-463-3920,Drink,0,1,0,0,288.31,Dollar
28-410-1104,Drink,0,0,1,1,388.30,Euro
16-914-8633,f,0,0,0,0,427.63,Euro
51-168-7759,Drink,1,1,0,0,355.15,Dollar
05-366-5188,Drink,1,0,0,0,293.01,Dollar
06-491-1854,,1,0,1,0,,Dollar
27-622-0644,Drink,1,0,0,0,274.75,Euro
66-534-1510,f,1,1,0,0,495.96,Dollar
83-029-9355,DR,0,0,0,1,282.76,Euro
17-082-2458,f,1,1,0,0,253.45,Euro
46-176-3804,f,1,1,0,0,254.24,Dollar
37-327-8900,DR,0,1,0,0,372.87,Dollar
49-099-8793,f,1,1,0,0,295.49,Dollar
87-202-4689,Food,0,1,0,0,461.22,Euro
10-231-8335,f,0,1,0,0,276.48,Euro
74-521-4038,Food,0,0,1,1,307.91,Euro
96-127-8973,Food,1,0,0,1,469.73,Euro
62-026-0722,Food,1,1,1,1,336.06,Dollar
85-503-3792,Food,0,1,1,0,478.79,Dollar
11-692-8331,Food,0,0,0,0,416.98,Dollar
29-589-1580,Drink,0,1,1,0,344.76,Dollar
98-541-5013,F,1,1,0,1,485.80,Dollar
65-886-2496,Food,0,1,0,1,273.24,Euro
50-942-7977,Drink,0,0,1,0,278.11,Dollar
98-964-6918,Food,0,1,0,0,321.90,Euro
96-458-6603,DR,1,1,0,0,477.18,Dollar
31-774-2698,f,1,0,0,1,,Dollar
45-096-5464,F,0,1,0,1,303.43,Euro
58-316-0076,DR,0,0,0,1,389.16,Euro
34-682-6431,Food,0,0,0,1,300.33,Euro
66-454-3034,F,0,1,0,1,326.18,Euro
73-131-1157,f,0,1,1,1,255.94,Dollar
30-881-9253,DR,1,0,1,1,455.79,Dollar
82-409-7819,F,1,1,0,1,289.54,Euro
37-441-1917,Food,1,1,1,1,358.92,Dollar
12-319-2512,DR,1,0,1,1,461.00,Dollar
88-021-8011,Drink,1,1,1,0,422.17,Euro
04-299-0563,Food,0,1,0,1,367.39,Dollar
31-528-0921,F,0,0,0,0,351.75,Euro
83-336-5488,f,0,1,1,0,370.71,Dollar
46-341-4760,F,0,0,0,0,259.44,Dollar
18-701-9041,DR,1,1,1,0,449.99,Dollar
06-073-1873,,1,1,1,0,495.56,Dollar
92-280-6882,Drink,1,1,1,0,490.46,Euro
68-426-6781,F,0,0,1,0,281.53,Dollar
14-290-2463,Food,1,1,0,0,379.43,Euro
60-161-0102,F,1,1,0,0,273.51,Dollar
11-368-3827,F,0,1,1,0,356.40,Euro
73-853-9308,f,1,0,1,1,,Dollar
97-443-3001,F,0,0,0,1,346.23,Dollar
58-327-1198,Food,1,0,1,1,319.20,Dollar
28-061-5100,f,1,0,0,1,464.80,Euro
48-992-9533,DR,0,1,1,0,,Dollar
92-049-8430,DR,1,0,1,1,490.22,Dollar
35-107-4744,Food,0,1,0,0,442.83,Euro
00-094-1423,Drink,1,0,1,0,392.29,Dollar
33-626-3849,,1,0,1,0,387.27,Euro
94-587-2460,,1,0,0,1,300.37,Euro
72-669-3824,F,0,0,1,0,296.18,Euro
40-015-0089,F,0,0,1,1,402.38,Euro
06-600-7591,Drink,1,0,0,0,461.45,Euro
44-282-7106,Drink,1,1,0,1,392.14,Dollar
36-988-4737,F,1,0,1,1,365.96,Euro
21-045-6094,f,0,1,0,0,272.41,Euro
33-801-5720,DR,0,1,1,1,346.18,Dollar
48-244-1332,F,0,1,1,1,392.37,Euro
66-942-5469,Drink,0,0,1,0,370.85,Dollar
08-171-9992,DR,1,0,0,1,293.97,Euro
43-942-4709,F,1,1,0,1,,Euro
10-991-1019,F,0,0,1,0,442.68,Dollar
25-638-2976,f,1,0,1,0,430.79,Euro
41-642-7090,DR,0,0,1,0,347.43,Euro
18-540-6841,Drink,0,1,1,0,484.22,Euro
67-787-3672,Food,0,1,1,1,424.26,Euro
23-653-3596,Food,1,0,0,0,377.41,Dollar
63-105-1331,DR,0,0,1,1,350.68,Dollar
47-237-7479,DR,0,0,0,1,,Dollar
97-632-7691,F,1,1,1,0,266.70,Dollar
74-903-7689,f,1,1,1,1,361.69,Euro
86-454-4656,,1,1,0,1,305.32,Dollar
11-986-3062,DR,0,1,0,1,347.01,Euro
97-589-7444,Drink,0,0,1,1,297.45,Dollar
62-753-7856,Food,1,1,0,0,362.24,Euro
81-215-6853,Drink,0,1,1,1,426.01,Euro
57-914-1438,F,1,1,0,1,264.93,Dollar
50-056-1807,F,0,1,1,1,254.66,Euro
13-503-5398,Drink,1,0,1,1,,Dollar
25-402-2118,,0,0,0,1,252.64,Euro
84-592-9964,f,1,0,1,1,300.49,Dollar
17-112-1291,f,1,0,0,1,273.98,Dollar
90-630-3369,F,1,1,0,0,342.19,Euro
42-103-9950,F,0,0,0,0,388.09,Dollar
98-235-4045,Food,1,0,1,0,315.76,Euro
98-681-1634,Drink,1,1,1,1,474.97,Euro
14-640-4412,Food,0,0,1,0,308.48,Euro
62-071-9794,Drink,1,0,1,0,399.82,Euro
91-629-1796,F,1,1,0,0,295.35,Dollar
99-320-4407,F,1,1,0,0,403.85,Euro
80-888-1728,f,0,1,1,1,259.72,Euro
66-963-8427,Drink,0,1,1,1,386.95,Euro
53-717-2965,F,0,0,0,0,250.83,Euro
45-062-7340,DR,0,0,0,1,299.61,Euro
90-211-0807,Food,1,1,1,1,359.08,Dollar
42-793-9448,DR,1,0,1,0,336.18,Euro
35-930-1600,F,0,1,0,0,423.76,Euro
97-956-7363,DR,0,0,0,0,460.67,Euro
50-755-2242,f,1,0,1,0,296.74,Euro
58-384-6596,F,0,1,1,0,371.35,Euro
27-954-7051,Drink,0,1,0,0,260.38,Euro
83-123-0646,Food,0,0,1,1,316.96,Euro
75-251-7411,F,1,0,0,0,473.43,Euro
06-207-2534,Food,0,0,0,1,497.73,Euro
88-842-8610,Drink,1,1,1,0,428.60,Euro
08-867-3456,Drink,0,1,1,0,254.12,Euro
46-836-4271,DR,0,0,1,0,422.97,Euro
74-281-6927,Food,1,1,1,0,431.00,Dollar
21-113-7987,Drink,1,0,1,0,292.13,Dollar
01-723-4629,F,0,1,0,1,369.56,Euro
34-540-9263,Drink,1,0,1,0,,Euro
34-601-2948,DR,1,1,0,1,,Euro
88-232-7642,,1,0,0,0,338.36,Dollar
54-580-2310,f,0,0,0,0,266.43,Dollar
10-456-2633,f,0,1,0,0,347.14,Euro
04-359-5243,F,1,1,1,1,416.04,Euro
10-655-9660,DR,1,1,1,1,456.60,Dollar
47-259-3793,DR,1,0,1,0,470.18,Euro
53-026-6437,Drink,1,0,0,0,475.23,Dollar
61-413-3231,Drink,1,0,0,1,261.08,Dollar
46-222-5347,Drink,1,0,0,1,330.83,Dollar
68-887-0063,F,1,1,1,0,446.53,Dollar
22-196-4340,Drink,1,1,1,1,351.48,Dollar
74-723-5193,F,1,1,1,0,423.05,Dollar
87-813-6804,Drink,0,1,0,1,386.86,Dollar
12-198-3309,Drink,1,1,1,0,477.62,Euro
84-782-6315,DR,0,1,0,0,407.23,Euro
90-682-1379,Food,1,1,1,1,479.47,Euro
72-443-0819,Drink,1,1,0,0,471.05,Euro
52-392-7140,DR,1,1,0,1,469.52,Euro
15-145-0168,f,1,1,0,1,441.51,Euro
79-765-6707,Drink,1,1,0,0,394.55,Dollar
48-687-7541,Food,0,1,0,1,489.10,Euro
94-676-1700,F,1,0,1,1,309.21,Dollar
15-153-6490,Drink,0,0,0,1,442.97,Euro
49-183-1658,,0,0,0,1,259.31,Euro
18-525-7687,f,0,1,1,1,300.50,Dollar
58-108-3181,Drink,1,1,1,1,329.40,Dollar
21-496-6012,f,1,0,1,1,281.11,Dollar
55-424-3076,f,0,0,1,1,369.36,Dollar
37-697-6124,F,1,0,0,0,409.06,Euro
53-377-3421,Food,1,1,1,1,493.95,Euro
69-179-4886,F,1,0,1,1,258.74,Euro
51-962-5946,Food,1,1,0,0,419.44,Dollar
47-814-4125,Drink,1,1,1,1,365.53,Dollar
53-410-3512,DR,1,0,1,0,319.52,Euro
10-939-8033,Drink,0,1,0,0,309.34,Euro
44-126-6885,Food,1,0,1,1,318.35,Euro
92-543-5090,Food,0,1,0,1,401.71,Dollar
91-293-9569,F,0,0,0,1,310.64,Dollar
36-580-7340,F,1,0,0,1,297.51,Dollar
95-342-3309,DR,0,1,0,1,342.70,Euro
49-378-2741,f,1,0,0,0,355.98,Dollar
49-354-6306,Drink,1,0,0,0,324.87,Euro
08-097-0280,DR,0,1,1,0,307.71,Euro
32-618-8557,f,1,1,1,0,,Euro
38-675-7754,F,0,0,1,0,286.41,Euro
40-721-9880,Drink,1,1,0,0,283.25,Dollar
49-073-7736,F,0,1,1,0,488.49,Dollar
02-431-2311,DR,1,0,1,1,458.92,Euro
91-231-1417,Food,0,0,0,0,471.65,Euro
96-171-0955,Food,0,1,1,0,325.99,Dollar
39-565-4635,F,1,1,1,0,443.85,Dollar
68-104-7400,f,0,1,0,1,277.29,Dollar
93-983-8839,F,0,1,1,1,326.92,Euro
68-256-2630,Food,0,0,1,1,300.85,Dollar
11-727-4646,f,1,1,1,0,297.46,Euro
43-350-3816,DR,1,1,1,1,277.93,Dollar
19-380-8525,F,1,1,1,1,266.31,Dollar
75-157-3340,F,0,0,1,1,335.57,Dollar
14-917-0971,Food,0,1,0,0,496.34,Dollar
87-104-3345,Food,1,1,0,0,408.41,Euro
71-599-5642,F,0,1,0,1,496.38,Dollar
21-918-2484,f,1,0,0,0,349.53,Euro
46-759-1725,DR,0,1,0,0,370.24,Euro
47-575-9970,Drink,0,1,0,1,308.50,Euro
67-815-3517,DR,0,1,1,0,283.26,Euro
87-816-7669,DR,0,1,1,0,437.75,Euro
57-708-0405,Food,0,0,1,1,453.08,Dollar
65-106-9693,f,1,0,0,1,281.24,Dollar
41-005-9232,Drink,0,1,0,0,425.02,Dollar
21-921-6734,F,1,1,0,0,315.18,Dollar
36-912-0362,,1,1,1,0,332.46,Dollar
36-570-9953,DR,0,1,0,0,329.07,Euro
79-312-0124,f,1,1,0,1,258.11,Euro
22-590-6086,f,1,0,0,1,381.89,Euro
61-200-5804,Food,0,0,1,0,416.34,Euro
55-772-8263,f,1,1,0,1,421.39,Euro
63-851-5506,F,1,1,0,1,282.33,Dollar
67-310-3725,f,1,0,0,0,463.24,Dollar
27-397-0787,f,1,0,0,0,487.77,Euro
38-941-3635,F,0,1,0,0,481.46,Dollar
29-318-7584,f,1,0,0,1,267.06,Euro
51-764-1385,Food,1,0,1,1,,Dollar
43-864-9062,DR,0,0,0,1,305.80,Euro
91-183-7027,F,1,1,0,1,321.94,Dollar
17-780-6479,F,1,0,0,1,402.10,Euro
22-092-3261,F,0,0,0,1,415.87,Dollar
86-998-1271,Food,0,0,0,1,474.38,Dollar
17-526-6167,F,1,1,1,0,402.11,Euro
02-722-8977,F,0,1,0,0,455.51,Dollar
68-380-2834,DR,0,0,1,1,481.17,Dollar
07-856-8380,Food,1,1,1,1,309.48,Dollar
04-316-1917,f,0,0,1,0,424.23,Dollar
09-079-1901,f,1,1,1,0,446.48,Dollar
68-616-6111,F,0,0,1,0,396.61,Euro
93-444-9530,F,1,1,1,1,317.43,Euro
76-726-8793,F,0,0,1,0,316.78,Euro
78-612-2851,Drink,1,1,1,0,373.57,Euro
81-235-2872,Drink,0,0,0,1,250.10,Euro
76-196-1353,F,0,0,1,1,424.07,Dollar
10-485-7360,DR,1,0,1,1,376.51,Euro
87-060-0601,f,1,1,1,1,455.51,Euro
58-325-4199,Food,0,0,0,0,392.44,Dollar
73-304-4857,Food,0,0,1,1,387.56,Dollar
32-878-0179,F,0,0,1,1,447.02,Dollar
10-506-5380,DR,1,1,1,0,252.46,Euro
34-380-5474,Food,0,0,0,0,394.62,Dollar
00-676-8588,Drink,1,1,0,1,436.71,Euro
48-347-1077,F,0,1,0,0,453.23,Euro
91-345-2806,Drink,0,1,0,0,311.43,Dollar
79-869-2826,f,0,1,0,0,,Dollar
93-568-4324,Drink,0,1,1,0,333.42,Dollar
23-776-7276,,0,1,0,1,335.32,Euro
08-487-8670,Food,1,1,0,1,376.65,Dollar
86-067-2686,F,0,0,0,1,432.76,Euro
35-052-6510,DR,0,0,1,1,437.19,Euro
76-607-7366,Food,1,1,0,0,395.70,Euro
00-153-3369,DR,0,1,0,0,354.68,Euro
01-175-5529,DR,1,0,1,0,424.25,Dollar
68-413-3505,Drink,1,0,0,0,344.42,Dollar
21-360-4956,Food,1,1,1,1,282.97,Dollar
55-676-5943,f,0,1,1,0,258.01,Euro
51-319-9826,f,0,0,1,1,490.97,Dollar
51-775-4713,f,1,1,1,1,374.16,Euro
23-043-0595,Drink,1,1,1,1,431.44,Dollar
69-949-3641,Food,0,1,1,1,457.26,Dollar
55-321-1464,Drink,0,0,0,0,359.93,Dollar
08-219-4201,Drink,1,0,0,1,359.93,Euro
07-379-4995,DR,0,1,1,1,283.33,Euro
11-890-8111,Drink,1,1,1,0,435.62,Dollar
95-433-3971,DR,1,0,0,0,379.84,Dollar
41-621-6518,DR,0,0,1,1,391.90,Euro
47-049-9349,DR,1,0,1,1,471.55,Dollar
51-845-8902,F,0,1,1,1,354.97,Dollar
39-846-6915,Drink,0,0,0,0,441.77,Dollar
20-482-1867,Food,0,0,0,1,288.40,Euro
82-650-0499,F,1,1,0,0,406.08,Dollar
00-771-6680,Drink,0,1,0,1,312.57,Dollar
01-196-2011,F,0,1,1,0,395.03,Euro
06-953-7523,F,1,1,0,0,428.63,Euro
16-745-9321,Food,1,1,1,1,384.80,Dollar
16-917-5515,F,1,0,0,1,461.32,Dollar
86-550-3463,Food,1,0,0,0,473.82,Dollar
74-664-1544,,1,0,0,1,380.66,Dollar
29-981-0436,f,0,0,0,0,443.10,Euro
11-154-1877,f,0,1,0,0,441.91,Euro
15-503-1344,DR,0,1,0,1,451.36,Euro
61-731-2684,Drink,0,0,0,0,456.58,Dollar
56-185-9732,DR,1,1,0,0,379.27,Dollar
69-399-9626,f,1,0,1,1,465.36,Euro
17-337-1887,DR,1,1,1,1,306.45,Euro
12-192-4114,,1,1,1,0,377.83,Dollar
27-021-2616,Drink,0,1,1,0,496.26,Dollar
02-843-1066,f,0,1,1,0,344.18,Euro
14-211-1081,F,0,1,1,0,459.26,Euro
25-206-6637,Food,0,0,0,0,494.94,Dollar
83-623-9833,DR,0,1,0,1,286.75,Dollar
11-839-3682,Drink,1,1,1,0,324.12,Euro
56-828-1150,F,1,0,0,0,278.93,Euro
40-591-1451,DR,1,0,1,1,266.05,Euro
86-816-6579,DR,0,1,1,1,351.18,Dollar
72-836-4754,Food,0,1,0,0,286.87,Euro
65-434-2587,DR,1,1,1,1,431.49,Euro
91-060-2237,DR,1,0,1,1,490.31,Euro
14-788-6501,DR,0,1,1,1,279.73,Euro
90-658-4403,f,0,1,0,1,327.79,Dollar
00-944-9485,Drink,1,1,1,1,496.20,Dollar
56-511-9656,Food,0,1,1,1,311.34,Dollar
49-011-8633,Food,0,0,0,1,499.63,Dollar
66-790-1709,f,0,0,0,0,258.16,Dollar
75-482-9121,Food,1,1,1,1,460.45,Euro
49-689-7959,Food,1,0,1,0,381.58,Dollar
10-048-9620,,0,0,1,1,367.99,Euro
18-983-4021,DR,1,1,1,1,393.49,Dollar
18-690-7954,F,1,1,0,1,353.87,Dollar
40-985-4374,Drink,1,1,0,0,251.16,Euro
65-896-7008,Drink,1,0,0,0,434.69,Euro
93-519-1179,Food,1,1,0,1,499.25,Euro
58-404-0520,DR,0,1,0,0,269.97,Dollar
17-050-3652,Drink,0,1,0,1,482.80,Dollar
89-956-8545,Food,1,1,0,0,265.31,Dollar
18-583-5581,DR,1,0,0,0,478.75,Dollar
91-845-9264,f,1,0,0,0,429.96,Dollar
34-630-8852,Drink,0,1,0,1,278.14,Dollar
92-314-0112,F,1,1,0,1,467.72,Dollar
03-172-6566,Food,1,1,1,0,446.09,Dollar
87-444-4354,DR,0,0,1,1,339.11,Euro
14-275-5847,,0,1,0,1,308.53,Euro
26-716-5900,Drink,0,1,1,0,306.38,Dollar
39-489-1007,f,1,1,1,0,373.88,Euro
01-588-2384,Food,1,0,0,1,415.43,Euro
79-300-2144,DR,1,1,0,1,391.16,Dollar
88-730-8546,Food,0,0,1,1,488.34,Euro
81-040-2165,Food,0,1,0,1,493.41,Euro
59-394-5090,DR,1,1,1,1,334.41,Euro
45-481-4799,DR,1,1,1,0,300.63,Dollar
20-584-2951,Food,1,0,0,1,306.19,Euro
51-353-3375,f,1,0,0,0,490.47,Euro
76-412-6276,Food,0,0,1,0,317.80,Dollar
17-354-5337,f,0,1,0,0,390.79,Euro
77-241-8372,,1,0,0,0,440.15,Dollar
74-203-4365,F,1,0,0,1,419.14,Dollar
61-418-5939,F,1,0,0,1,330.80,Dollar
93-853-2458,f,1,1,0,1,337.31,Euro
25-502-9577,DR,1,1,0,1,366.01,Euro
51-900-4169,f,0,1,0,1,294.40,Euro
44-133-1677,Drink,1,0,0,0,407.44,Euro
81-546-7403,f,1,0,1,0,296.81,Euro
25-849-8040,,0,0,1,0,371.47,Dollar
22-685-9637,f,1,0,1,1,298.74,Dollar
75-260-9176,Food,1,0,1,0,462.15,Dollar
30-477-3841,f,1,0,0,0,425.86,Euro
18-296-7556,F,1,1,1,0,300.06,Euro
89-580-6178,Food,1,1,0,1,394.90,Dollar
06-132-9468,Food,0,0,0,0,399.47,Euro
41-162-9213,,1,1,1,0,436.21,Euro
59-872-5057,Drink,0,1,1,0,285.88,Euro
18-983-4021,DR,1,1,1,1,393.49,Dollar
18-690-7954,F,1,1,0,1,353.87,Dollar
40-985-4374,Drink,1,1,0,0,251.16,Euro
65-896-7008,Drink,1,0,0,0,434.69,Euro
93-519-1179,Food,1,1,0,1,499.25,Euro
58-404-0520,DR,0,1,0,0,269.97,Dollar
17-050-3652,Drink,0,1,0,1,482.80,Dollar
89-956-8545,Food,1,1,0,0,265.31,Dollar
18-583-5581,DR,1,0,0,0,478.75,Dollar
91-845-9264,f,1,0,0,0,429.96,Dollar
34-630-8852,Drink,0,1,0,1,278.14,Dollar
92-314-0112,F,1,1,0,1,467.72,Dollar
03-172-6566,Food,1,1,1,0,446.09,Dollar
87-444-4354,DR,0,0,1,1,339.11,Euro
14-275-5847,,0,1,0,1,308.53,Euro
26-716-5900,Drink,0,1,1,0,306.38,Dollar
39-489-1007,f,1,1,1,0,373.88,Euro
01-588-2384,Food,1,0,0,1,415.43,Euro
79-300-2144,DR,1,1,0,1,391.16,Dollar
88-730-8546,Food,0,0,1,1,488.34,Euro
81-040-2165,Food,0,1,0,1,493.41,Euro
59-394-5090,DR,1,1,1,1,334.41,Euro
45-481-4799,DR,1,1,1,0,300.63,Dollar
20-584-2951,Food,1,0,0,1,306.19,Euro
51-353-3375,f,1,0,0,0,490.47,Euro
76-412-6276,Food,0,0,1,0,317.80,Dollar
17-354-5337,f,0,1,0,0,390.79,Euro
77-241-8372,,1,0,0,0,440.15,Dollar
74-203-4365,F,1,0,0,1,419.14,Dollar
61-418-5939,F,1,0,0,1,330.80,Dollar
93-853-2458,f,1,1,0,1,337.31,Euro
25-502-9577,DR,1,1,0,1,366.01,Euro
51-900-4169,f,0,1,0,1,294.40,Euro
