ItemId,Item Type ,Store1,Store-2,Store_3,Store-4,Sales,Currency
40-190-6518,DR,0,0,1,1,344.96,Dollar
00-474-2768,DR,1,0,1,0,299.31,Dollar
63-574-9087,Food,0,0,0,1,498.85,Euro
40-171-7948,DR,1,1,0,1,384.84,Euro
67-499-4878,F,1,0,1,1,360.10,Euro
95-738-8360,Food,1,1,0,0,375.66,Euro
70-595-2948,Drink,1,1,0,0,474.48,Euro
89-916-7335,DR,1,1,0,0,478.73,Euro
19-816-1700,Food,1,0,1,1,327.36,Dollar
76-527-1648,f,0,1,0,0,453.62,Euro
26-529-5550,f,1,1,0,0,404.51,Euro
76-794-3200,DR,1,1,0,1,340.39,Dollar
68-696-3391,Drink,0,1,1,1,,Dollar
82-821-0681,Food,0,0,1,1,314.87,Dollar
54-348-7341,Drink,0,0,0,1,323.33,Euro
29-565-0742,f,0,1,1,0,277.93,Dollar
17-316-7150,Drink,1,0,1,0,465.59,Euro
82-050-8600,F,1,0,1,0,442.64,Dollar
27-955-5117,Food,0,0,1,1,302.58,Dollar
65-184-0022,F,1,0,0,0,457.46,Euro
82-118-3854,f,0,1,1,1,255.38,Dollar
27-621-0509,f,1,1,1,0,397.95,Euro
33-121-6055,F,1,1,0,1,450.83,Euro
49-676-3044,Drink,1,0,1,1,387.25,Euro
57-864-0016,Food,1,1,0,1,276.75,Dollar
41-264-1237,Drink,1,0,0,0,336.55,Euro
25-706-4743,Drink,1,1,0,0,455.58,Dollar
41-735-5103,DR,1,0,0,1,327.81,Euro
05-036-3231,f,1,0,1,1,361.74,Dollar
08-705-9252,DR,0,1,0,1,480.85,Euro
84-250-0460,f,1,1,0,1,427.25,Euro
12-496-6738,DR,1,0,0,1,346.50,Dollar
76-684-6148,Food,0,1,0,1,441.64,Euro
72-512-9036,Food,1,1,1,0,473.57,Euro
56-695-5645,Food,1,1,0,0,380.36,Dollar
23-480-1418,Drink,0,0,1,0,379.62,Dollar
47-648-8448,f,1,0,0,1,481.81,Euro
18-671-4979,f,1,0,1,0,491.35,Euro
89-331-4250,F,0,1,0,1,275.10,Euro
07-902-2931,f,1,0,1,0,487.41,Euro
36-335-4239,f,1,1,1,1,374.84,Euro
14-988-2401,Drink,1,0,0,0,474.96,Dollar
37-527-7282,Food,1,1,1,1,488.98,Dollar
89-961-8232,Drink,0,0,0,0,301.78,Euro
18-574-9626,f,1,0,0,1,,Euro
04-279-8575,,1,0,1,0,385.97,Dollar
49-362-5299,Food,1,1,1,1,421.39,Dollar
86-729-7682,f,1,0,1,0,307.44,Dollar
69-302-8863,Drink,0,0,1,0,305.08,Euro
81-319-9172,DR,0,0,0,0,281.89,Euro
73-745-0405,F,0,1,1,0,358.09,Dollar
06-116-0601,Food,0,1,1,0,378.94,Euro
41-864-8838,Food,0,1,1,1,470.20,Dollar
01-705-3283,F,0,1,1,0,365.30,Euro
79-983-2804,F,0,0,0,1,344.32,Dollar
20-482-9723,f,0,1,1,1,486.59,Euro
80-941-6780,DR,1,1,1,0,272.85,Dollar
31-928-6207,Food,0,1,1,1,484.00,Euro
41-007-3878,Food,1,0,0,1,456.58,Euro
96-545-1011,F,1,1,1,0,489.82,Euro
01-598-1406,Food,1,1,1,0,343.03,Dollar
53-333-2603,DR,1,1,0,1,416.11,Euro
01-372-2637,F,0,0,0,0,472.46,Dollar
61-248-5073,Drink,1,0,0,0,275.44,Euro
01-992-1175,Food,0,0,1,1,300.89,Euro
26-371-9606,f,1,0,1,1,333.83,Euro
44-297-7994,Drink,1,0,0,0,420.83,Dollar
53-040-2606,DR,1,1,0,1,492.45,Dollar
07-415-6208,f,1,0,1,0,489.49,Euro
82-955-1631,Food,1,1,0,1,473.07,Euro
67-862-5017,,1,0,0,1,300.23,Dollar
85-782-7883,F,0,1,1,0,368.77,Dollar
44-736-6893,DR,0,0,1,0,268.87,Euro
99-633-9153,Drink,1,0,1,0,427.83,Euro
45-526-9371,,0,1,1,0,406.00,Dollar
50-475-5949,F,1,0,1,0,408.00,Euro
30-111-5050,F,1,0,0,1,472.44,Dollar
44-105-1961,Food,1,0,0,1,343.42,Dollar
62-738-0044,Drink,0,1,1,1,330.70,Euro
60-845-6151,Drink,0,1,0,0,294.83,Euro
78-236-5802,F,1,1,1,1,464.56,Euro
04-348-3594,F,0,0,0,1,267.49,Euro
06-617-1739,F,0,0,1,0,415.52,Dollar
79-841-0436,Food,0,0,0,1,269.83,Euro
52-913-1511,f,1,1,0,1,289.71,Dollar
37-502-9775,f,1,1,0,0,273.32,Euro
80-845-8690,DR,1,1,1,0,444.34,Dollar
75-586-7123,Drink,0,1,0,0,340.94,Euro
20-458-2434,Drink,1,0,0,1,465.97,Euro
13-788-2246,f,1,1,0,1,349.84,Dollar
85-598-3574,f,1,1,1,0,335.35,Euro
71-596-6795,f,1,1,0,1,340.06,Dollar
18-987-6811,f,1,0,0,0,477.10,Dollar
52-177-1534,Food,0,0,1,0,347.54,Dollar
60-302-3376,Drink,0,1,0,1,312.44,Dollar
35-675-6217,DR,0,1,1,0,384.65,Euro
78-685-3747,Food,1,0,0,1,280.30,Euro
55-290-9834,f,0,1,1,1,383.62,Euro
59-951-7078,Drink,1,0,0,0,311.11,Euro
72-062-0950,Food,1,0,0,0,403.88,Dollar
73-844-9827,F,0,0,0,1,263.56,Dollar
35-819-6492,Food,1,1,1,1,497.68,Dollar
83-872-6117,DR,0,1,0,0,427.63,Dollar
43-248-4142,Food,0,0,0,1,445.43,Euro
71-571-4877,F,1,1,1,1,298.98,Euro
29-284-0723,DR,0,1,1,1,324.43,Dollar
86-704-0988,Food,1,1,1,0,458.56,Euro
15-073-8989,f,0,0,1,0,458.35,Dollar
17-342-0086,DR,0,0,1,1,442.91,Euro
02-163-5280,f,0,1,0,1,317.60,Dollar
17-995-7581,F,0,1,0,0,338.94,Dollar
82-063-7948,f,0,0,0,0,478.14,Dollar
73-992-4873,F,0,1,1,1,399.58,Dollar
79-116-3941,f,1,1,0,1,399.26,Euro
74-881-0078,Drink,1,0,1,1,378.98,Euro
97-249-1699,f,0,1,0,0,278.96,Euro
20-531-2154,F,1,1,1,1,460.37,Euro
27-016-7302,DR,0,1,0,0,427.99,Dollar
76-793-9967,Drink,1,0,1,0,410.17,Dollar
99-185-0365,Drink,1,1,1,0,292.52,Dollar
39-762-4589,F,0,1,1,0,492.56,Dollar
80-743-7712,DR,0,1,1,1,279.71,Euro
11-169-5163,DR,1,0,0,0,302.95,Euro
40-046-4002,,0,0,1,1,488.80,Dollar
88-851-5962,DR,1,1,1,0,404.50,Dollar
91-069-5557,f,1,0,0,1,413.78,Dollar
05-194-7493,f,0,0,0,1,385.43,Euro
55-929-7875,F,1,1,0,1,290.85,Euro
67-380-1042,f,1,0,0,0,412.98,Dollar
59-901-5975,DR,0,1,0,0,353.27,Dollar
75-985-5538,DR,1,1,0,0,492.70,Euro
12-857-1812,DR,1,1,0,0,269.89,Dollar
03-803-8639,Drink,0,0,0,1,450.24,Dollar
41-883-4744,F,1,1,0,1,413.51,Dollar
19-508-2488,Food,0,0,1,1,404.99,Euro
35-801-7543,DR,1,1,0,1,315.80,Dollar
59-735-3672,DR,0,1,0,1,309.25,Euro
41-345-6317,F,0,1,0,1,354.21,Euro
45-797-7978,f,0,1,0,1,312.12,Euro
65-295-5520,Food,0,0,0,0,372.72,Euro
63-701-8461,Drink,0,1,0,0,300.97,Euro
93-223-5077,DR,1,0,0,0,401.60,Dollar
26-290-6149,DR,1,0,1,0,449.28,Dollar
43-556-2393,Drink,1,0,0,1,419.13,Euro
46-287-8821,f,0,1,0,0,263.16,Euro
38-101-2016,f,0,1,1,1,356.41,Dollar
34-044-2023,Drink,1,1,0,1,385.74,Euro
58-755-1361,DR,0,1,1,1,306.29,Dollar
17-758-1279,f,1,1,1,0,427.03,Dollar
58-536-8902,Food,0,1,1,1,479.91,Dollar
55-212-5981,Food,1,0,0,0,273.18,Euro
50-950-1213,F,1,0,0,1,363.50,Euro
31-688-6810,Food,0,0,0,1,,Dollar
95-420-2484,f,1,0,1,1,333.24,Euro
07-888-8625,Drink,0,1,1,1,287.85,Euro
08-868-0454,DR,0,0,0,0,458.57,Euro
71-794-4960,DR,0,0,1,1,479.20,Dollar
07-167-0786,Food,0,0,1,0,468.33,Euro
04-034-7730,f,0,0,0,0,390.28,Euro
81-906-2898,DR,1,0,1,1,420.29,Dollar
50-069-0835,Food,0,0,0,0,343.10,Euro
06-291-3076,Food,0,1,1,0,268.80,Euro
27-521-4086,Drink,0,1,1,1,494.65,Euro
55-608-0062,Drink,0,1,1,1,283.97,Dollar
50-888-5748,f,1,0,1,0,365.60,Euro
03-464-4668,Drink,1,1,0,1,455.36,Dollar
60-183-8777,Food,0,0,0,0,485.72,Euro
27-286-0315,DR,0,1,0,0,343.95,Dollar
96-174-2344,Drink,1,1,1,1,250.77,Euro
03-975-7918,Food,1,0,0,0,250.67,Dollar
84-471-9008,F,1,0,0,1,383.94,Dollar
93-136-6701,Drink,0,0,0,0,466.94,Euro
34-470-2300,Food,1,1,0,0,295.97,Euro
77-564-5600,DR,1,1,1,0,353.60,Euro
45-915-9841,DR,1,1,1,0,366.56,Dollar
21-271-4647,f,0,0,0,1,309.77,Euro
81-967-7199,f,0,1,1,1,,Euro
16-755-4159,DR,0,1,1,0,490.05,Euro
31-818-6389,f,1,0,1,0,461.78,Dollar
44-374-7343,,1,1,0,0,498.94,Euro
83-901-3515,DR,0,1,0,1,489.48,Dollar
05-697-5575,Food,1,1,0,1,495.39,Euro
76-733-9441,Drink,0,1,0,0,483.00,Euro
43-900-0276,Drink,1,0,0,1,385.87,Euro
31-587-6033,Drink,0,1,1,0,477.75,Euro
57-537-8264,F,1,0,0,0,268.86,Euro
76-056-3001,F,0,1,0,1,282.69,Dollar
40-111-6532,Drink,0,0,0,0,303.83,Dollar
92-521-1963,F,0,1,0,0,260.23,Dollar
05-088-1255,Food,1,0,1,0,364.03,Dollar
15-314-8828,Food,0,1,1,0,379.23,Dollar
97-871-6606,Drink,1,0,1,1,370.07,Dollar
03-206-6862,Food,0,1,1,1,267.33,Dollar
91-207-9425,Food,0,1,1,1,306.07,Dollar
33-233-6165,Food,1,0,0,1,288.26,Dollar
42-151-7033,f,0,0,0,0,425.15,Euro
27-151-6866,DR,0,0,0,1,460.73,Dollar
69-023-7769,Food,0,0,0,1,280.86,Euro
63-007-1915,f,0,1,1,0,496.93,Dollar
76-239-4708,f,0,1,1,0,382.58,Euro
65-431-2501,Drink,0,0,0,1,421.03,Euro
80-546-1418,F,1,0,1,0,336.56,Dollar
16-363-0146,Food,1,1,0,0,481.04,Dollar
03-755-8619,,0,0,1,1,470.33,Euro
65-970-7683,Food,0,0,0,0,466.91,Dollar
88-571-8719,Food,1,0,1,0,285.31,Dollar
19-082-1072,DR,0,0,1,0,421.13,Euro
57-265-3969,f,0,0,1,1,412.23,Dollar
22-562-0448,DR,1,1,0,1,415.48,Euro
17-285-9700,Drink,1,0,0,1,292.06,Dollar
16-182-7391,F,0,1,0,1,488.10,Dollar
88-078-1808,DR,1,1,0,1,265.50,Dollar
78-440-6556,F,1,0,0,0,490.57,Dollar
69-289-3813,Food,1,0,0,0,313.35,Dollar
13-404-8874,f,1,0,0,1,415.62,Euro
66-030-0157,F,0,1,0,1,282.24,Euro
59-554-1324,f,1,0,0,1,340.60,Dollar
55-729-3303,Food,0,1,0,0,433.31,Dollar
14-242-9599,f,0,0,0,0,360.41,Dollar
48-387-6688,F,0,0,0,0,450.25,Euro
58-727-9015,f,1,1,1,1,465.52,Dollar
66-274-6754,Drink,1,1,0,0,338.84,Euro
72-780-8467,Food,0,1,0,1,302.96,Dollar
70-554-2536,f,1,1,0,1,254.97,Dollar
67-691-0614,Food,0,0,1,1,366.65,Euro
00-573-3132,DR,0,1,1,0,485.22,Euro
57-254-2014,Drink,1,1,0,0,389.98,Euro
25-401-0400,F,0,0,0,1,496.86,Dollar
01-089-5768,f,0,0,1,0,401.35,Dollar
91-987-7404,F,1,0,0,1,448.03,Dollar
53-218-5166,F,1,1,0,1,269.99,Dollar
32-419-1811,Drink,1,1,0,1,331.93,Euro
65-569-6818,F,1,0,1,1,416.13,Euro
40-201-9281,DR,1,1,0,0,328.42,Euro
26-137-2793,Drink,1,1,0,1,461.19,Dollar
69-212-6361,Drink,0,0,0,1,428.61,Euro
81-920-2515,Food,0,0,0,1,441.17,Euro
30-383-4313,Food,0,1,1,1,335.48,Dollar
33-527-1858,Food,0,0,1,1,499.47,Dollar
70-994-6402,DR,1,1,0,1,269.30,Euro
65-084-0819,f,0,0,0,0,358.12,Dollar
58-512-8702,Drink,0,1,1,0,343.06,Dollar
03-344-8861,f,1,0,0,1,470.16,Euro
05-871-9280,Drink,0,0,0,0,394.12,Dollar
41-782-8647,Food,0,1,1,0,407.49,Dollar
40-530-2341,Drink,0,0,0,1,382.80,Euro
12-275-5806,Drink,1,0,1,0,313.14,Dollar
64-611-9195,Drink,1,0,1,1,463.98,Dollar
46-418-9872,Drink,0,0,0,0,455.95,Euro
22-515-7933,F,1,0,0,1,490.03,Dollar
75-563-7917,DR,0,1,1,0,322.60,Dollar
99-007-7068,Food,1,1,0,1,271.36,Dollar
04-682-4461,Drink,1,0,1,0,282.23,Euro
22-615-6273,Food,1,0,1,1,280.37,Euro
33-682-1715,F,0,0,0,0,293.52,Dollar
13-875-5379,Drink,1,0,1,1,496.09,Euro
23-067-5719,DR,1,1,0,0,293.37,Euro
65-408-1223,f,0,1,0,0,432.59,Euro
06-076-1192,f,1,0,0,1,323.91,Euro
23-211-4063,Food,1,1,0,1,292.42,Euro
19-394-2843,Drink,1,0,0,0,400.73,Euro
14-070-3825,f,1,0,0,1,347.69,Dollar
72-947-8617,F,0,0,1,0,402.05,Dollar
37-010-7869,F,0,1,1,0,382.80,Euro
34-182-3375,Food,1,0,0,1,419.43,Euro
60-696-6642,Drink,0,0,1,1,334.29,Euro
55-093-0022,f,0,1,0,1,265.18,Euro
15-002-9606,DR,1,0,1,0,383.54,Euro
60-927-8822,Food,0,1,0,1,277.57,Euro
81-445-3014,Drink,0,1,1,1,394.68,Euro
34-554-6043,Food,0,1,1,1,395.71,Euro
48-220-3822,DR,1,0,1,0,437.15,Euro
39-502-9472,DR,0,1,1,1,280.14,Euro
18-340-4593,DR,0,0,0,0,426.93,Dollar
15-533-3442,,0,0,0,0,296.86,Euro
07-106-6490,Drink,1,0,1,0,426.70,Dollar
14-409-0199,F,1,1,1,0,274.91,Dollar
32-137-2086,f,0,0,0,1,251.72,Euro
81-324-9749,Drink,1,0,1,0,395.57,Euro
74-586-5091,Drink,0,1,0,1,335.82,Dollar
96-803-8279,F,0,1,0,1,370.88,Euro
35-962-4592,F,0,1,1,1,321.37,Euro
83-533-6980,f,0,1,1,0,469.73,Dollar
97-311-2412,DR,1,1,1,0,340.10,Euro
05-160-7547,Drink,0,1,1,1,479.71,Euro
62-794-5695,F,0,1,0,0,,Dollar
60-336-8444,Food,0,0,1,1,262.34,Euro
73-471-4917,DR,0,1,1,1,416.75,Dollar
62-797-1191,Food,0,0,1,0,278.49,Euro
84-251-5265,f,0,0,0,1,280.33,Euro
46-653-6927,DR,1,1,1,1,269.54,Euro
59-884-9288,F,1,0,0,0,413.52,Euro
66-570-5429,Food,0,0,1,0,262.97,Dollar
19-850-2719,Drink,0,1,1,1,488.38,Euro
70-822-5167,DR,1,1,1,1,324.29,Euro
07-617-1060,Drink,1,1,1,1,266.34,Dollar
67-921-9025,F,1,0,1,0,378.33,Euro
09-859-4016,Drink,1,0,1,1,256.00,Euro
69-337-4660,DR,0,1,1,0,437.46,Euro
39-401-4170,Food,1,0,1,1,321.70,Euro
64-526-4189,DR,1,1,1,1,,Dollar
40-215-8810,Food,0,1,1,0,,Dollar
05-125-3182,Food,1,0,0,0,460.75,Dollar
93-003-7556,DR,0,0,1,1,297.75,Euro
45-632-9120,Food,0,1,0,1,332.08,Euro
23-164-9751,Drink,1,0,0,0,331.82,Dollar
01-163-9643,f,0,1,0,1,290.26,Euro
00-431-0542,Drink,0,1,1,0,329.75,Euro
29-818-1678,f,0,1,0,1,261.92,Euro
27-669-2062,f,0,1,1,1,425.13,Euro
89-843-4391,F,0,0,0,1,495.84,Dollar
26-209-6838,DR,0,0,1,1,422.92,Euro
45-610-4510,f,1,0,0,0,460.59,Dollar
46-917-1173,DR,0,1,0,1,309.77,Euro
46-903-1607,DR,1,1,1,0,251.45,Dollar
63-477-1054,F,0,0,0,1,468.53,Euro
05-655-6164,Food,1,0,0,0,330.27,Euro
66-382-7450,f,0,0,1,0,267.91,Euro
95-837-1738,Food,1,1,1,1,307.85,Euro
84-370-0127,Food,1,1,0,1,401.06,Euro
73-526-9944,Drink,0,0,1,0,391.15,Euro
52-646-5840,Drink,1,1,1,1,425.09,Dollar
12-670-1785,DR,1,0,1,0,252.23,Dollar
80-486-4108,F,0,0,0,1,402.28,Dollar
60-339-9449,F,0,0,0,0,,Dollar
57-219-6482,F,1,0,0,0,360.58,Dollar
23-576-3371,Drink,0,1,0,0,298.42,Dollar
40-318-4739,DR,0,1,1,0,443.90,Euro
77-649-5886,f,0,1,0,0,292.56,Dollar
09-794-4064,f,1,1,0,0,298.00,Dollar
42-703-4528,F,0,0,0,0,444.42,Euro
67-386-0191,f,0,1,1,0,385.63,Dollar
04-232-9379,f,0,1,0,1,374.17,Dollar
05-273-1490,F,1,0,1,1,451.35,Euro
66-560-9522,f,0,1,0,1,309.97,Euro
81-333-6776,f,0,0,0,1,348.48,Dollar
94-195-0388,f,0,0,1,1,340.98,Dollar
90-525-8510,Food,1,0,0,0,491.37,Dollar
86-104-3417,f,1,1,0,1,275.00,Dollar
59-750-9275,Food,0,1,1,1,442.02,Euro
04-336-4563,DR,1,0,0,1,307.05,Dollar
03-788-5655,f,0,1,0,1,344.60,Euro
96-508-4987,Drink,1,0,0,0,437.77,Dollar
73-817-7434,F,1,0,1,0,384.97,Dollar
85-313-8021,DR,0,0,1,1,299.21,Dollar
15-009-2200,,1,1,0,0,375.95,Dollar
76-885-7836,Food,1,1,1,1,329.11,Euro
69-691-4851,f,0,0,1,0,287.02,Dollar
81-384-4707,F,1,1,1,0,413.76,Euro
66-455-5180,Food,0,0,1,0,425.16,Euro
07-188-8059,f,1,0,0,1,259.11,Dollar
20-477-9101,Food,0,1,1,1,329.90,Euro
17-650-7872,DR,1,1,1,0,406.43,Dollar
03-326-1729,Food,1,1,1,0,352.37,Euro
32-794-7160,f,1,1,1,1,498.94,Euro
93-746-7180,F,0,0,1,1,426.33,Euro
87-954-6856,f,1,0,0,0,346.70,Euro
62-473-1325,F,1,0,1,0,373.63,Euro
62-126-6912,f,1,0,1,1,288.63,Dollar
66-198-5504,Drink,1,1,0,1,446.58,Euro
27-915-6302,f,0,0,0,0,404.78,Euro
92-718-3848,Food,1,0,0,0,392.66,Euro
16-193-9237,f,1,1,0,0,368.99,Euro
69-626-2617,F,0,1,1,1,316.66,Dollar
64-840-8275,DR,1,1,0,1,331.04,Euro
90-722-4657,DR,0,1,0,0,444.38,Dollar
14-428-6890,F,0,1,1,1,368.60,Dollar
05-193-0118,Food,0,1,0,0,428.52,Euro
24-250-9477,Food,1,1,0,0,329.20,Euro
35-599-5021,Food,0,0,1,1,263.32,Dollar
68-403-5529,Food,1,0,1,0,362.10,Dollar
46-913-1021,Food,1,0,0,1,258.47,Dollar
31-766-9792,Food,0,0,0,0,405.39,Dollar
08-446-1606,Drink,0,0,0,1,344.48,Euro
59-087-2499,DR,1,1,1,1,464.44,Euro
83-855-9146,Drink,0,0,1,1,440.18,Euro
04-788-7338,Drink,1,1,0,1,463.11,Dollar
19-352-0773,Food,1,0,0,0,485.61,Dollar
04-170-2012,Drink,1,0,0,1,,Euro
40-597-1090,F,1,1,0,1,364.54,Dollar
20-296-0020,DR,0,0,1,0,280.11,Dollar
65-473-0006,f,1,0,1,0,371.10,Dollar
49-289-1095,f,0,0,0,1,345.80,Dollar
37-371-3976,DR,1,0,1,0,455.25,Dollar
23-114-9408,F,1,1,0,0,469.11,Euro
50-169-8138,DR,1,1,1,1,359.66,Dollar
32-111-3818,Food,0,0,1,1,350.10,Dollar
53-620-9988,F,0,0,1,1,422.39,Dollar
74-366-4509,DR,0,1,0,1,325.87,Euro
45-942-2136,DR,1,0,0,1,275.93,Euro
48-394-5714,DR,1,1,0,0,446.38,Euro
23-250-1190,DR,1,0,1,1,344.89,Dollar
24-484-6175,Drink,0,1,1,1,489.09,Dollar
78-724-1495,,1,0,1,0,279.96,Euro
29-803-8524,F,0,0,1,1,471.50,Dollar
82-599-0442,f,0,1,0,0,300.43,Euro
85-303-5989,DR,0,1,1,1,458.95,Euro
08-547-6294,DR,0,1,1,0,456.07,Dollar
92-971-4696,DR,1,1,1,0,423.46,Euro
57-359-4534,F,1,0,0,1,268.64,Euro
89-364-8311,Food,0,0,0,1,264.94,Dollar
19-515-1488,f,0,1,1,0,428.64,Euro
73-768-4505,f,1,1,1,1,470.23,Euro
70-273-9223,DR,0,0,0,1,352.99,Euro
72-493-3859,Food,1,1,1,1,409.42,Dollar
12-883-9439,,1,1,0,1,462.04,Euro
69-444-0804,DR,0,0,1,0,451.93,Dollar
73-710-1215,F,0,0,1,0,373.15,Euro
74-598-5440,DR,1,0,0,0,477.22,Dollar
95-065-2144,Drink,0,1,1,0,286.82,Dollar
78-679-0987,Food,1,0,0,0,255.99,Dollar
39-255-1805,Food,0,0,1,0,252.30,Dollar
66-655-2116,F,0,1,0,0,273.17,Dollar
50-234-2787,Drink,0,1,1,0,422.61,Euro
46-948-3714,f,1,0,0,1,475.12,Euro
82-953-0795,Food,0,1,0,0,376.80,Euro
37-394-9473,f,1,0,1,1,483.20,Dollar
27-530-9420,Food,0,1,0,0,482.94,Euro
92-571-3209,Food,1,1,0,1,495.81,Euro
73-136-2434,Drink,0,1,1,0,463.19,Euro
81-017-3752,DR,1,0,0,0,333.69,Dollar
27-627-5453,F,0,0,0,0,256.35,Euro
57-316-2914,f,1,0,0,0,319.16,Euro
69-886-5272,f,1,0,0,1,360.46,Dollar
70-710-2057,F,0,0,0,0,453.98,Euro
21-329-6991,F,1,1,1,0,402.72,Euro
86-408-9410,F,1,1,0,1,485.85,Euro
10-465-3950,DR,1,1,0,0,429.37,Euro
71-406-5011,Food,0,1,0,0,309.35,Euro
08-338-6570,Food,1,1,1,0,291.47,Dollar
66-535-5084,f,1,1,1,0,404.97,Dollar
07-812-7053,DR,0,0,1,1,341.41,Dollar
07-148-6038,f,0,0,0,1,463.88,Dollar
60-159-5701,DR,1,1,0,1,387.10,Euro
03-174-0117,DR,1,1,0,0,454.44,Euro
83-128-8036,DR,0,0,1,0,497.26,Euro
74-004-2398,DR,1,1,0,1,390.57,Euro
37-876-1843,f,0,1,1,1,267.87,Dollar
22-272-7505,Drink,1,1,0,1,341.01,Euro
45-127-9354,DR,0,1,0,0,270.27,Euro
23-461-1591,Food,0,1,1,1,467.55,Dollar
80-052-1026,F,1,1,0,1,436.43,Euro
96-319-2095,Food,0,1,0,1,364.61,Euro
74-870-4061,f,1,1,0,1,322.69,Dollar
83-120-0649,Food,1,0,0,0,332.32,Dollar
85-972-0407,DR,0,0,0,1,471.00,Dollar
66-138-2383,Drink,1,0,1,0,296.07,Euro
94-058-1907,F,1,0,0,0,463.20,Dollar
52-341-8128,F,1,1,1,1,444.66,Euro
14-840-6250,DR,0,1,0,0,253.19,Dollar
09-689-4275,Food,0,0,0,0,443.70,Euro
14-291-1616,DR,1,1,0,0,426.11,Dollar
85-909-7586,Drink,0,0,1,0,259.03,Dollar
53-588-0786,f,1,1,1,1,385.83,Euro
67-570-3007,Food,0,1,1,1,288.52,Dollar
70-043-8876,Drink,1,1,0,1,287.00,Euro
67-324-9154,DR,0,1,1,0,492.23,Euro
44-921-0991,F,0,0,0,1,493.36,Euro
76-789-2390,Drink,0,1,0,0,253.87,Euro
61-581-4651,f,0,0,0,1,278.02,Euro
59-062-9636,DR,0,0,1,0,,Dollar
20-534-6444,Drink,0,1,1,1,419.34,Dollar
92-260-7663,f,0,0,1,0,485.54,Dollar
35-112-9352,Food,1,0,0,0,336.88,Euro
55-367-3681,Drink,1,1,0,0,402.58,Euro
32-250-3442,F,0,1,0,1,402.62,Euro
18-551-7511,DR,0,0,0,0,328.24,Dollar
52-199-0197,F,1,1,0,1,330.99,Dollar
41-575-6630,Food,1,1,1,0,455.60,Euro
66-945-9789,DR,0,1,0,1,432.85,Dollar
92-754-5501,DR,0,0,1,1,341.34,Dollar
47-308-8565,DR,1,1,0,1,471.59,Euro
88-863-9578,Food,0,0,0,1,487.64,Euro
10-587-9699,f,0,0,1,0,309.29,Euro
47-066-4356,Food,0,0,0,0,308.69,Dollar
32-583-8464,Drink,1,1,0,0,342.50,Euro
84-499-9247,,0,1,0,0,363.42,Euro
71-291-8952,Food,0,1,0,1,274.01,Euro
56-640-3883,f,1,1,0,0,326.73,Euro
99-596-7687,Drink,0,1,0,1,378.89,Euro
06-231-2729,Food,0,1,0,0,360.20,Euro
63-892-6405,Food,1,0,0,0,365.13,Euro
39-273-1815,F,0,1,1,1,453.51,Dollar
56-648-9351,,1,1,1,0,289.84,Euro
32-474-8596,f,1,1,0,1,405.81,Euro
68-544-2678,DR,0,1,0,0,370.24,Euro
29-424-4673,Drink,0,1,0,1,255.01,Euro
01-399-4963,F,1,1,0,0,340.14,Euro
02-945-0769,F,1,1,1,1,450.11,Euro
48-229-2147,DR,1,1,0,1,264.02,Euro
38-951-9131,f,0,1,0,1,483.14,Dollar
16-751-6768,f,0,1,1,1,395.18,Euro
11-948-0149,,1,1,0,0,320.22,Dollar
92-769-5700,DR,1,1,1,0,476.01,Euro
84-306-1292,Drink,0,0,0,1,455.41,Euro
01-458-8391,Drink,0,0,0,1,386.61,Dollar
29-618-5973,F,0,0,0,0,354.74,Euro
00-479-3893,Food,1,0,1,1,273.04,Dollar
62-640-4320,F,1,0,0,1,494.51,Euro
87-257-3274,F,0,1,1,0,452.22,Euro
97-647-2487,F,0,0,1,1,276.31,Dollar
90-527-2218,F,0,1,0,0,484.42,Euro
18-276-2963,Food,0,0,1,0,299.64,Dollar
80-580-8621,f,0,0,1,0,389.95,Dollar
71-314-4637,F,1,0,0,0,420.60,Euro
13-991-9439,Food,1,1,1,0,490.24,Euro
15-094-9370,DR,0,1,0,0,303.96,Euro
87-640-9342,F,1,1,1,1,466.27,Euro
21-312-5949,f,0,0,0,1,307.17,Dollar
03-655-3115,F,1,1,1,1,376.19,Dollar
97-239-1500,f,0,1,0,1,475.20,Euro
04-243-6858,,1,0,0,1,355.83,Dollar
07-827-1049,DR,1,0,1,0,469.15,Euro
81-296-9033,DR,0,0,1,0,250.30,Dollar
98-461-1869,,1,1,1,0,381.48,Dollar
78-192-9583,f,0,0,1,1,454.86,Euro
41-911-1009,Drink,1,0,0,0,422.96,Euro
88-677-5708,Food,1,1,1,0,484.11,Euro
86-469-6206,Food,1,0,1,0,341.55,Euro
52-110-9711,DR,1,0,0,1,373.30,Dollar
04-673-9103,Food,0,1,1,1,386.06,Euro
53-599-7294,f,1,0,0,1,265.79,Dollar
39-015-5513,,0,0,0,0,339.87,Euro
18-563-7461,Drink,0,1,0,1,352.25,Dollar
12-311-0296,DR,1,1,1,1,392.51,Euro
40-105-8888,F,0,1,0,1,350.72,Dollar
75-840-7310,Food,0,1,0,0,489.74,Dollar
68-821-3582,F,1,1,0,0,465.86,Dollar
46-515-8693,F,1,1,0,1,397.66,Euro
65-365-5855,f,0,1,1,0,450.26,Dollar
06-208-3975,DR,1,0,0,1,322.03,Dollar
14-889-2554,DR,0,0,0,0,262.99,Euro
94-140-5339,F,1,1,0,0,283.44,Dollar
80-173-2332,DR,0,1,0,1,344.93,Euro
