Company,Country,Department-1,Department-2,Department-3,Department-4,Salary,Currency
314577750-5,JOD,0,0,0,1,1223.48,Euro
475609612-3,Jordan,1,0,2,1,951.26,$
398852417-4,Kuwait,2,1,0,1,1045.15,$
429408739-0,Egypt,1,1,2,2,811.82,Euro
255167258-9,Kuwait,1,1,0,0,1407.50,Euro
262810848-8,Jordan,2,1,0,1,1026.63,USD
825547233-9,jod,0,1,2,0,1035.48,$
965543696-9,Egypt,2,1,1,0,789.75,Euro
316813893-2,Kuwait,0,0,2,1,1237.01,usd
631863544-0,Egypt,1,2,2,0,765.23,euro
125160237-1,,2,2,,1,1340.51,USD
193876436-6,jod,1,2,1,2,1155.48,$
185810735-0,egypt,2,2,0,2,844.21,JOD
140810304-4,JOD,0,0,0,1,1226.14,$
032985333-3,JOD,1,0,0,1,1325.21,JOD
653705885-6,Egypt,2,0,1,0,858.50,$
321015610-7,jod,0,1,1,0,656.35,JOD
574151487-1,Kuwait,2,0,2,0,1427.60,$
553809357-3,Kuwait,1,1,2,1,917.86,usd
056980453-1,Egypt,2,0,2,0,786.92,$
982165840-7,Kuwait,2,1,1,0,1277.81,usd
666843531-9,egypt,1,0,2,0,675.49,usd
206816326-8,JOD,0,0,2,1,734.33,euro
795785064-2,egypt,2,0,1,0,1402.52,USD
999313190-3,Jordan,0,2,2,1,1010.73,euro
427214676-9,JOD,1,2,2,1,764.47,euro
244640455-3,Jordan,1,2,0,2,1282.00,usd
707021700-5,JOD,0,0,1,2,1250.91,USD
797396085-6,Egypt,2,0,1,2,1326.08,$
775428751-X,,1,0,,2,898.77,USD
019540217-0,Kuwait,1,2,2,2,964.16,JOD
056125814-7,Jordan,1,0,0,2,1359.23,euro
844623061-5,jod,0,2,2,1,1211.00,$
703620060-X,Jordan,0,1,2,1,858.04,euro
490663802-3,Kuwait,1,1,1,2,891.82,$
042220027-1,jod,2,2,0,1,769.79,JOD
687856210-4,JOD,2,2,1,0,1481.54,JOD
964902528-6,JOD,0,2,0,0,1418.74,Euro
829050022-X,Jordan,0,1,1,1,1479.24,Euro
852660698-0,jod,1,1,0,1,1470.60,$
516722583-3,Kuwait,2,1,1,2,1032.71,Euro
506903059-0,Jordan,2,2,0,2,1309.97,USD
514672911-5,Jordan,0,2,1,2,1473.95,usd
707940532-7,egypt,1,1,2,0,1080.02,Euro
476526541-2,Egypt,0,1,1,2,1439.13,euro
546222576-8,,0,1,,2,1204.82,JOD
709274204-8,Jordan,0,2,2,0,1245.66,usd
964766505-9,Jordan,1,1,1,0,1281.09,Euro
683667928-3,Egypt,0,1,0,1,716.94,Euro
817477720-2,jod,1,1,0,2,1002.08,euro
157577951-X,egypt,1,2,2,0,1240.53,USD
899099018-1,Egypt,0,0,1,1,1035.19,JOD
904152810-5,egypt,1,1,2,1,726.06,$
723226166-7,jod,1,1,2,1,741.77,JOD
193881712-5,JOD,1,2,0,0,1184.40,JOD
482547545-0,egypt,1,2,1,2,1035.27,JOD
778446232-8,JOD,0,1,0,0,856.70,euro
746311531-3,egypt,2,1,1,2,1218.13,Euro
346295418-0,JOD,0,0,0,0,1423.11,euro
152768111-4,Jordan,1,1,2,1,1201.38,$
955686949-2,Jordan,1,0,0,1,780.07,$
667823375-1,JOD,0,1,1,1,925.87,$
952840132-5,Egypt,2,0,1,1,1125.89,Euro
237289918-X,Kuwait,2,2,2,1,1383.70,Euro
191658960-X,egypt,2,0,1,0,1236.07,JOD
876926361-2,Egypt,2,2,0,0,1440.09,$
047405134-X,Jordan,2,2,0,1,1486.39,USD
166645378-1,Kuwait,0,2,1,0,636.47,usd
841627993-4,Jordan,2,0,0,2,744.63,euro
225237033-5,Kuwait,0,1,2,0,1350.36,$
130317075-2,Jordan,2,2,1,1,1249.14,JOD
259218641-7,Jordan,1,1,1,2,660.62,USD
522556624-3,egypt,2,1,1,0,670.83,usd
656311034-7,JOD,1,1,0,0,961.60,usd
666676899-X,Egypt,0,0,1,1,1396.12,usd
626731540-1,Kuwait,0,0,0,0,1450.63,JOD
820022638-7,jod,2,0,1,2,1369.79,usd
120938530-9,JOD,2,0,2,0,1237.24,JOD
833408338-6,Egypt,0,0,1,2,1313.43,JOD
156033342-1,jod,1,1,0,2,1490.03,USD
356031127-6,jod,1,1,0,0,994.51,$
214781290-0,Kuwait,0,0,0,1,1110.47,usd
262238486-6,JOD,0,0,0,1,813.87,usd
101063040-7,Kuwait,0,0,1,0,1375.40,JOD
497836218-0,Kuwait,1,1,0,1,1460.42,USD
467265219-X,egypt,2,0,2,1,636.70,euro
101852843-1,JOD,2,2,2,0,986.94,$
924689226-7,JOD,2,0,1,2,1218.09,usd
677167410-X,Egypt,1,1,1,1,951.63,Euro
251927553-7,Egypt,1,1,1,0,1279.50,$
334722783-2,egypt,0,2,2,2,926.35,euro
592587734-9,jod,2,0,2,2,640.61,euro
595081269-7,Egypt,2,2,0,0,1117.31,euro
831273132-6,Kuwait,2,0,1,2,654.49,Euro
395610718-7,JOD,0,0,1,2,1190.13,euro
208915744-5,Egypt,0,2,1,0,914.72,$
502774083-2,Jordan,0,2,0,0,784.00,JOD
498649782-0,jod,0,2,1,2,1044.17,JOD
895983785-7,jod,1,2,1,2,724.21,$
007662564-8,Kuwait,2,1,0,0,1231.38,Euro
956741789-X,egypt,2,0,2,2,741.31,euro
583488626-4,egypt,1,0,0,2,1453.86,usd
874323152-7,Jordan,0,2,0,2,1283.65,USD
001349936-X,Kuwait,1,1,1,0,1352.77,$
497725535-6,jod,0,1,0,2,1047.52,usd
763292209-1,egypt,0,1,0,1,868.10,JOD
740990251-5,egypt,0,2,1,0,851.21,Euro
876603629-1,egypt,0,1,2,2,1199.14,Euro
956003583-5,JOD,0,2,0,2,1247.68,euro
593968171-9,Kuwait,2,0,0,2,966.39,Euro
261087505-3,JOD,2,0,0,2,660.23,euro
891944289-4,JOD,1,0,2,0,608.49,usd
464329281-4,Jordan,0,2,0,0,1065.79,$
796479303-9,JOD,1,2,2,1,1244.55,Euro
982719706-1,Jordan,1,2,0,2,850.80,USD
112693731-2,jod,0,2,2,2,1422.17,Euro
488160252-7,egypt,2,0,0,1,1119.80,euro
828438948-7,Egypt,0,0,2,0,817.09,USD
992549478-8,jod,1,2,1,0,900.83,euro
930313107-X,Jordan,0,2,2,0,756.46,euro
085361529-2,Egypt,1,1,1,1,736.63,Euro
900751256-0,jod,1,0,0,0,867.71,USD
650949858-8,jod,2,2,0,0,1205.15,usd
912828039-3,JOD,1,0,1,1,1206.80,usd
716083756-8,JOD,2,2,2,2,1053.46,USD
484601231-X,Egypt,0,2,0,0,1417.47,usd
706832759-1,Kuwait,2,0,0,2,1015.17,usd
183649748-2,Kuwait,1,0,2,1,699.77,USD
639865150-2,JOD,2,2,1,2,640.83,Euro
577199571-1,Kuwait,0,0,0,2,1145.39,USD
648233861-5,egypt,0,2,0,1,1077.30,usd
392858729-3,Egypt,0,2,2,0,1339.11,JOD
100480457-1,jod,0,2,2,1,1333.98,euro
258685879-4,JOD,2,0,1,0,972.13,$
633044901-5,JOD,2,1,2,2,1449.54,USD
380565202-X,Jordan,0,1,1,1,930.81,Euro
972813441-X,JOD,2,0,1,0,1494.40,usd
612371947-5,Kuwait,0,2,0,0,931.23,usd
969407548-3,jod,2,0,1,1,1445.60,usd
873926603-6,,0,2,,0,612.98,euro
919666904-7,Egypt,2,0,1,0,1372.08,JOD
850873974-5,Egypt,2,2,0,1,1298.68,USD
092835331-1,Egypt,2,2,0,0,1392.20,usd
201981436-6,Kuwait,1,2,0,0,723.25,$
966933791-7,Jordan,0,0,1,2,1016.68,usd
593255784-2,Jordan,1,1,1,0,1167.15,$
977347217-5,Egypt,0,2,1,1,702.21,Euro
860377516-8,,2,0,,1,1126.46,Euro
843789795-5,Egypt,1,1,1,1,834.93,Euro
834314409-0,jod,2,2,2,2,619.55,euro
135899839-6,egypt,0,0,1,1,655.06,JOD
596156022-8,Jordan,1,1,0,0,1127.91,Euro
339548659-1,Egypt,0,0,2,0,1005.41,Euro
288762013-4,Kuwait,2,2,2,1,1413.92,Euro
752224368-8,jod,2,2,0,1,1189.57,Euro
190180806-8,Kuwait,2,0,2,0,1187.03,USD
838137316-6,egypt,0,1,1,2,846.46,Euro
201922431-3,Jordan,0,1,2,1,1473.55,$
248990616-X,egypt,1,2,2,2,787.04,euro
354776073-9,egypt,1,0,2,2,1095.34,USD
279680759-2,jod,0,1,1,0,1469.89,Euro
710221803-6,Jordan,2,1,2,2,1271.10,USD
843467674-5,Jordan,2,2,2,1,605.42,JOD
612790969-4,Egypt,0,1,0,2,1056.70,USD
168141067-2,Egypt,2,1,1,1,842.33,euro
400011746-7,Jordan,2,2,0,2,735.10,JOD
918644443-3,JOD,1,2,1,0,718.95,usd
672748202-0,,0,0,,2,1306.96,JOD
989884027-7,Jordan,1,1,1,0,1273.30,JOD
847766765-9,jod,0,2,2,2,1050.24,$
328748585-7,egypt,0,0,0,0,1256.50,euro
390304326-5,egypt,2,0,2,2,664.92,USD
851363788-2,Jordan,1,0,2,0,816.38,euro
481292991-1,Egypt,1,2,2,2,915.89,usd
683923055-4,egypt,0,0,2,0,1399.59,usd
677860640-1,egypt,1,1,0,2,875.13,usd
700828245-1,Kuwait,2,0,2,1,881.45,USD
489233009-4,egypt,0,0,1,0,1315.21,usd
844010489-8,Jordan,0,2,0,2,709.64,euro
679982534-X,jod,0,1,1,2,1154.42,Euro
769346454-9,Egypt,2,2,2,1,854.38,JOD
178420850-7,Jordan,0,1,2,2,1318.32,usd
785088738-7,egypt,0,2,2,0,1052.28,$
333306137-6,Kuwait,1,1,1,0,935.08,usd
185641858-8,JOD,2,0,2,2,903.37,Euro
285297062-7,egypt,1,0,1,2,1406.84,$
973706231-0,egypt,0,0,0,2,1258.10,JOD
711978528-1,egypt,1,0,1,2,1036.63,usd
392979103-X,jod,1,2,0,1,737.57,$
182553835-2,JOD,1,0,1,1,1112.85,JOD
146849338-8,Jordan,0,1,1,1,1329.11,Euro
396342630-6,Egypt,1,1,2,0,885.45,usd
256577024-3,jod,1,1,1,1,1410.95,USD
195184475-0,jod,0,0,0,1,902.95,JOD
041826661-1,Kuwait,2,1,0,0,775.73,USD
668802424-1,Egypt,2,0,0,1,1381.55,$
623173975-9,jod,0,2,0,0,805.04,$
761073399-7,Kuwait,1,1,0,1,1308.43,Euro
341256029-4,Egypt,0,1,1,2,1451.39,euro
053467169-1,jod,0,2,0,2,1007.10,usd
488631944-0,Egypt,0,1,2,1,673.30,euro
595127334-X,jod,2,2,2,2,776.73,euro
162680188-6,Jordan,1,1,2,1,1139.25,$
546497356-7,egypt,0,0,2,0,833.50,Euro
012266519-8,Jordan,2,0,0,1,968.01,$
239308055-4,jod,2,1,0,2,1370.45,euro
738476927-2,,2,0,,0,667.82,$
635338577-3,jod,2,1,0,0,709.14,USD
796330994-X,egypt,2,1,0,0,696.71,Euro
523652673-6,Kuwait,2,0,2,1,768.17,USD
512351098-2,Egypt,2,2,2,0,875.84,usd
364497360-1,Egypt,2,0,1,2,1313.00,USD
443734031-0,jod,0,1,1,2,1317.21,euro
279549961-4,JOD,1,2,0,1,1051.05,JOD
380362529-7,Jordan,1,1,2,0,1440.74,JOD
790448564-8,egypt,1,1,2,2,744.73,$
274792227-8,Egypt,1,1,1,1,604.93,Euro
957515285-9,,0,0,,0,612.10,Euro
801014730-3,,1,1,,1,878.29,$
367782473-7,jod,2,2,0,1,1432.05,JOD
083880790-9,Kuwait,1,0,2,1,884.79,$
286514228-0,Jordan,2,0,1,2,893.15,usd
746515308-5,jod,1,2,2,0,1394.77,usd
361120036-0,Egypt,0,0,0,1,911.76,$
454717806-2,jod,1,0,0,0,1211.90,JOD
055729257-3,Egypt,0,0,0,1,1232.07,usd
419616600-8,egypt,1,1,2,1,1123.38,Euro
613863357-1,JOD,2,2,1,1,1420.19,usd
646582256-3,jod,2,2,2,2,745.53,JOD
479383758-1,Egypt,0,0,1,0,879.38,JOD
587051841-5,Kuwait,0,0,1,1,930.65,JOD
800594107-2,JOD,1,2,1,1,1216.32,USD
983341246-7,JOD,0,2,1,0,998.59,euro
683549406-9,Egypt,2,2,0,1,882.89,euro
503281718-X,Egypt,2,2,0,2,1162.43,euro
863847788-0,Jordan,0,2,2,2,1408.82,Euro
559320879-4,JOD,2,0,2,0,745.09,$
918990982-8,JOD,2,2,1,2,1001.57,euro
423387721-9,egypt,1,0,0,1,726.21,JOD
663159766-8,Jordan,1,2,0,2,1037.79,usd
433074676-X,jod,2,1,1,0,993.13,USD
907804643-0,jod,2,1,1,0,1294.00,euro
470020393-5,Kuwait,2,2,2,2,716.15,USD
126095635-0,Jordan,0,2,1,2,721.68,$
929529621-4,JOD,2,2,1,2,896.83,$
043398477-5,JOD,1,0,0,2,767.13,usd
593187282-5,jod,2,2,2,0,941.02,JOD
656001082-1,Egypt,0,1,0,1,1193.84,Euro
111251417-1,egypt,2,0,1,0,1464.60,$
125249940-X,jod,1,1,1,2,1097.57,$
442550898-X,Egypt,2,0,2,0,751.88,Euro
589273889-2,Jordan,0,2,0,1,1482.11,euro
009953863-6,egypt,1,0,1,0,1097.92,$
147709187-4,Jordan,1,2,0,0,1052.34,JOD
113296236-6,Egypt,1,1,2,1,1026.36,euro
975163282-X,Jordan,2,2,2,0,1307.32,JOD
972461812-9,JOD,1,2,0,1,1030.81,USD
007452237-X,Jordan,2,1,2,1,870.32,$
906857108-7,Egypt,0,1,1,0,840.79,$
860502288-4,jod,1,1,0,1,672.64,JOD
922060866-9,Egypt,0,2,0,1,1415.59,$
377916093-5,egypt,0,2,0,0,707.38,USD
675397576-4,Jordan,0,2,1,0,1095.93,USD
350161323-7,jod,0,0,1,1,1175.35,Euro
378305733-7,Jordan,0,0,2,0,704.08,usd
819347512-7,Egypt,2,1,2,0,679.16,USD
821458948-7,Jordan,1,2,2,1,917.88,$
366831191-9,Jordan,0,2,1,1,610.80,USD
606864881-8,Kuwait,0,1,0,0,944.14,$
671132044-1,JOD,0,1,2,2,1060.96,euro
405554944-X,Egypt,0,0,0,1,772.28,Euro
746213022-X,jod,1,1,2,2,620.56,USD
805830776-9,egypt,2,0,1,0,833.74,USD
293398363-X,Egypt,2,0,2,1,1249.94,Euro
555084258-0,egypt,0,1,2,2,1393.80,euro
220569196-1,Kuwait,0,1,0,0,723.11,euro
537940086-8,jod,0,1,2,2,697.78,Euro
196260721-6,Kuwait,2,0,1,2,1315.97,USD
753841068-6,Jordan,1,1,1,1,885.88,JOD
995711448-4,Kuwait,1,0,0,0,759.96,USD
847250935-4,Egypt,2,1,0,0,762.70,JOD
896724008-2,Kuwait,1,2,2,0,705.17,JOD
530920047-9,Kuwait,0,2,0,1,798.13,Euro
682114896-1,Jordan,0,2,1,0,1005.01,usd
842922896-9,jod,0,0,2,2,737.81,USD
886161264-4,Kuwait,1,1,2,2,803.73,euro
859141309-1,Kuwait,1,2,2,1,923.83,$
967751463-6,egypt,2,0,2,2,1097.00,JOD
073153825-0,Jordan,2,2,1,0,658.48,USD
971702698-X,JOD,0,2,1,0,1470.42,USD
229513852-3,JOD,2,2,2,0,1289.57,$
589491833-2,Kuwait,0,1,1,2,844.10,JOD
830595050-6,JOD,0,2,2,2,1348.80,USD
519674991-8,Egypt,1,0,2,0,666.74,$
838413019-1,egypt,0,2,2,2,1186.96,JOD
884696484-5,Jordan,0,1,0,0,918.04,$
659858380-2,Egypt,1,0,1,2,1086.35,euro
996631013-4,Jordan,2,2,1,0,656.29,$
804149049-2,jod,1,0,2,1,895.18,USD
356148688-6,Kuwait,1,0,1,2,856.59,JOD
310090819-8,Kuwait,0,2,0,0,1127.23,usd
416965794-2,Jordan,2,0,0,2,661.18,USD
782270681-0,egypt,2,1,2,1,607.03,Euro
280326379-3,Kuwait,2,2,2,2,866.87,Euro
176361313-5,egypt,2,0,0,2,1056.86,euro
221499677-X,,2,2,,0,1068.07,euro
567430505-6,jod,2,1,0,1,896.28,euro
046746751-X,JOD,1,1,1,2,945.11,usd
642371259-X,jod,1,1,1,0,1483.13,JOD
453327001-8,Kuwait,2,1,0,2,947.94,USD
186028257-1,jod,1,0,0,0,1142.83,JOD
842956092-0,JOD,1,1,0,0,1246.10,USD
709840772-0,Jordan,2,0,0,0,939.69,USD
422801922-6,jod,2,1,0,1,699.73,JOD
766637455-0,Jordan,1,2,1,1,1387.78,$
939441018-X,Kuwait,2,0,2,0,1143.62,euro
563938217-1,egypt,1,1,0,1,1257.48,usd
148543308-8,JOD,1,0,0,0,961.98,usd
648819912-9,JOD,0,1,2,0,1119.87,euro
596850469-2,Kuwait,0,2,2,0,1136.61,Euro
153130752-3,JOD,2,0,1,2,1381.72,$
436138797-4,Egypt,0,2,2,0,1079.96,euro
768553779-6,Egypt,0,0,2,1,1268.33,JOD
487792752-2,JOD,2,2,0,1,779.32,Euro
361848942-0,Jordan,0,2,1,0,728.01,$
738124409-8,Kuwait,2,2,1,1,687.06,usd
554905539-2,JOD,1,2,2,2,1455.49,usd
185702470-2,Egypt,0,2,2,0,1256.30,JOD
168613635-8,jod,0,2,1,1,1206.44,euro
387153777-2,jod,2,1,2,0,1249.05,usd
723332153-1,JOD,0,1,2,0,1064.12,usdS
